%	Motor: Torque	Motor: Torque	Motor: Torque	Motor: Torque	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference
Zeit	MittelwertMotorTorque	StandardabweichungMotorTorque	minus3sigmaMotorTorque	plus3sigmaMotorTorque	MittelwertActualSpeed	StandardabweichungActualSpeed	minus3sigmaActualSpeed	plus3sigmaActualSpeed	MittelwertLagError	StandardabweichungMittelwertLagError	minus3sigmaMittelwertLagError	plus3sigmaMittelwertLagError	MittelwertSetPosition	StandardabweichungSetPosition	minus3sigmaSetPosition	plus3sigmaSetPosition	MittelwertPositionsDifference	StandardabweichungPositionsDifference	minus3sigmaPositionsDifference	plus3sigmaPositionsDifference
0.288799993	3.72718E-06	2.23749E-06	-2.98529E-06	1.04396E-05	3.10582E-06	3.05639E-07	2.1889E-06	4.02274E-06	-6.31584E-05	0.002082124	-0.006309531	0.006183214	60	0	60	60	-0.004673448	0.004540259	-0.018294225	0.008947328
0.289599993	1.02908E-07	1.16838E-06	-3.40224E-06	3.60806E-06	3.05056E-06	4.34271E-07	1.74775E-06	4.35337E-06	-0.001389812	0.00204673	-0.00753	0.004750377	60	0	60	60	-0.004672639	0.004480848	-0.018115181	0.008769904
0.290399993	-1.83701E-06	1.76189E-06	-7.12268E-06	3.44866E-06	2.48665E-06	5.45247E-07	8.50913E-07	4.1224E-06	-0.002532188	0.001888248	-0.008196933	0.003132556	60	0	60	60	-0.004658696	0.004431516	-0.017953244	0.008635852
0.291199993	-2.26296E-06	1.89808E-06	-7.9572E-06	3.43127E-06	1.66925E-06	5.74563E-07	-5.44423E-08	3.39294E-06	-0.003490324	0.001583378	-0.008240458	0.001259809	60	0	60	60	-0.004779359	0.004398369	-0.017974466	0.008415748
0.291999993	-1.55241E-06	1.90288E-06	-7.26105E-06	4.15624E-06	8.42066E-07	5.26873E-07	-7.38553E-07	2.42268E-06	-0.004024683	0.001489862	-0.008494268	0.000444902	60	0	60	60	-0.004835222	0.00446282	-0.01822368	0.008553237
0.292799993	-3.01572E-07	1.69127E-06	-5.3754E-06	4.77225E-06	1.9587E-07	4.07333E-07	-1.02613E-06	1.41787E-06	-0.004227358	0.001349764	-0.00827665	-0.000178066	60	0	60	60	-0.00486898	0.004389031	-0.018036072	0.008298113
0.293599993	8.81237E-07	1.68058E-06	-4.16051E-06	5.92299E-06	-1.43833E-07	2.43935E-07	-8.75636E-07	5.87971E-07	-0.004301066	0.001287988	-0.00816503	-0.000437102	60	0	60	60	-0.004969352	0.004379368	-0.018107457	0.008168754
0.294399993	1.32541E-06	1.64833E-06	-3.61957E-06	6.2704E-06	-1.81638E-07	1.82108E-07	-7.27962E-07	3.64686E-07	-0.00431949	0.001154663	-0.007783479	-0.0008555	60	0	60	60	-0.005073916	0.004351348	-0.018127959	0.007980128
0.295199993	1.37977E-06	1.40918E-06	-2.84776E-06	5.60729E-06	-5.63143E-08	2.06188E-07	-6.7488E-07	5.62251E-07	-0.004282639	0.001119701	-0.007641741	-0.000923536	60	0	60	60	-0.005084518	0.004393901	-0.01826622	0.008097184
0.295999993	1.01592E-06	1.23175E-06	-2.67933E-06	4.71117E-06	3.41693E-08	2.00935E-07	-5.68635E-07	6.36973E-07	-0.004282644	0.001213886	-0.007924301	-0.000640988	60	0	60	60	-0.00507966	0.004449082	-0.018426907	0.008267587
0.296799993	7.91988E-07	1.28583E-06	-3.06549E-06	4.64947E-06	3.75555E-08	1.76677E-07	-4.92476E-07	5.67587E-07	-0.00431949	0.001072443	-0.007536818	-0.001102161	60	0	60	60	-0.005096442	0.004349138	-0.018143857	0.007950974
0.297599992	6.13454E-07	1.36751E-06	-3.48909E-06	4.71599E-06	-1.15184E-08	1.62051E-07	-4.97671E-07	4.74634E-07	-0.004393191	0.00109244	-0.00767051	-0.001115872	60	0	60	60	-0.005165386	0.004394501	-0.018348891	0.008018118
0.298399992	3.88359E-07	1.26313E-06	-3.40104E-06	4.17776E-06	-5.42452E-08	1.55636E-07	-5.21154E-07	4.12664E-07	-0.004393194	0.000987081	-0.007354437	-0.001431951	60	0	60	60	-0.005181932	0.00437592	-0.018309692	0.007945827
0.299199992	3.42476E-07	1.10769E-06	-2.98058E-06	3.66554E-06	-8.64668E-08	1.39519E-07	-5.05025E-07	3.32091E-07	-0.00430106	0.00110468	-0.0076151	-0.000987019	60	0	60	60	-0.00512167	0.004400922	-0.018324437	0.008081097
0.299999992	2.12303E-07	1.17649E-06	-3.31716E-06	3.74176E-06	-1.00007E-07	1.5485E-07	-5.64558E-07	3.64544E-07	-0.004319487	0.001089798	-0.007588881	-0.001050093	60	0	60	60	-0.005180853	0.004265916	-0.0179786	0.007616895
0.300799992	3.30299E-08	1.09298E-06	-3.2459E-06	3.31196E-06	-1.14166E-07	1.72952E-07	-6.33022E-07	4.0469E-07	-0.004337916	0.000985642	-0.007294842	-0.001380991	60	0	60	60	-0.005243834	0.004330191	-0.018234408	0.00774674
0.301599992	-1.27375E-07	1.03591E-06	-3.2351E-06	2.98035E-06	-1.39645E-07	1.76646E-07	-6.69582E-07	3.90292E-07	-0.004282636	0.001052481	-0.00744008	-0.001125192	60	0	60	60	-0.005242855	0.004331003	-0.018235865	0.007750154
0.302399992	-2.84533E-07	1.02784E-06	-3.36806E-06	2.79899E-06	-1.60104E-07	1.82471E-07	-7.07516E-07	3.87309E-07	-0.004282636	0.000980599	-0.007224431	-0.00134084	60	0	60	60	-0.005306919	0.004332099	-0.018303216	0.007689378
0.303199992	-3.99039E-07	1.02996E-06	-3.48891E-06	2.69083E-06	-1.76723E-07	1.87161E-07	-7.38207E-07	3.84762E-07	-0.004282636	0.00099877	-0.007278946	-0.001286326	60	0	60	60	-0.005378625	0.004412475	-0.018616051	0.007858801
0.303999992	-5.71206E-07	1.11883E-06	-3.92771E-06	2.7853E-06	-1.9765E-07	1.82994E-07	-7.46633E-07	3.51334E-07	-0.004301066	0.000982345	-0.0072481	-0.001354031	60	0	60	60	-0.005476154	0.004275888	-0.01830382	0.007351511
0.304799992	-7.85959E-07	1.1306E-06	-4.17775E-06	2.60583E-06	-2.28559E-07	1.76608E-07	-7.58383E-07	3.01264E-07	-0.004172081	0.000959848	-0.007051625	-0.001292536	60	0	60	60	-0.005437768	0.00432964	-0.018426688	0.007551152
0.305599992	-8.62147E-07	1.14292E-06	-4.29092E-06	2.56663E-06	-2.57009E-07	1.82955E-07	-8.05874E-07	2.91856E-07	-0.004098384	0.000939033	-0.006915484	-0.001281285	60	0	60	60	-0.00546869	0.004403726	-0.018679867	0.007742488
0.306399992	-9.90685E-07	1.24397E-06	-4.72259E-06	2.74122E-06	-2.65544E-07	1.92651E-07	-8.43498E-07	3.1241E-07	-0.003950973	0.000876064	-0.006579165	-0.00132278	60	0	60	60	-0.00543248	0.004429165	-0.018719974	0.007855015
0.307199992	-1.03446E-06	1.23129E-06	-4.72833E-06	2.6594E-06	-2.6836E-07	1.94391E-07	-8.51532E-07	3.14813E-07	-0.00400625	0.00084034	-0.00652727	-0.001485231	60	0	60	60	-0.005600618	0.00434934	-0.018648638	0.007447401
0.307999992	-1.2357E-06	1.25676E-06	-5.00598E-06	2.53458E-06	-2.66227E-07	1.85888E-07	-8.2389E-07	2.91437E-07	-0.003858844	0.000798656	-0.006254811	-0.001462877	60	0	60	60	-0.005565173	0.004381237	-0.018708885	0.007578539
0.308799992	-1.31421E-06	1.26579E-06	-5.11159E-06	2.48317E-06	-2.73966E-07	1.81266E-07	-8.17763E-07	2.69831E-07	-0.003748286	0.000849712	-0.006297422	-0.00119915	60	0	60	60	-0.005568437	0.004360432	-0.018649732	0.007512857
0.309599992	-1.49931E-06	1.38642E-06	-5.65858E-06	2.65997E-06	-2.86184E-07	1.78224E-07	-8.20857E-07	2.48489E-07	-0.003619306	0.000889082	-0.006286553	-0.00095206	60	0	60	60	-0.005557245	0.004384808	-0.018711668	0.007597178
0.310399992	-1.52199E-06	1.31801E-06	-5.47602E-06	2.43204E-06	-2.9293E-07	1.72174E-07	-8.09453E-07	2.23593E-07	-0.003490327	0.000844543	-0.006023956	-0.000956698	60	0	60	60	-0.00555046	0.004401245	-0.018754197	0.007653276
0.311199992	-1.62479E-06	1.29848E-06	-5.52022E-06	2.27064E-06	-2.90758E-07	1.51003E-07	-7.43767E-07	1.62252E-07	-0.003527178	0.000862783	-0.006115528	-0.000938828	60	0	60	60	-0.005710001	0.004352523	-0.018767571	0.007347569
0.311999992	-1.88354E-06	1.2892E-06	-5.75115E-06	1.98407E-06	-2.94677E-07	1.35602E-07	-7.01484E-07	1.12129E-07	-0.0033245	0.000749257	-0.00557227	-0.001076729	60	0	60	60	-0.005629378	0.0044167	-0.018879477	0.007620722
0.312799992	-1.99701E-06	1.29462E-06	-5.88089E-06	1.88686E-06	-3.05668E-07	1.3028E-07	-6.96509E-07	8.51736E-08	-0.003269228	0.000763064	-0.005558419	-0.000980036	60	0	60	60	-0.005700316	0.004361895	-0.018786001	0.00738537
0.313599992	-2.14726E-06	1.36358E-06	-6.23799E-06	1.94347E-06	-3.20897E-07	1.32748E-07	-7.1914E-07	7.73457E-08	-0.003177093	0.00065949	-0.005155562	-0.001198625	60	0	60	60	-0.005740194	0.004367521	-0.018842757	0.007362369
0.314399992	-2.15211E-06	1.39195E-06	-6.32796E-06	2.02373E-06	-3.24242E-07	1.29577E-07	-7.12975E-07	6.44903E-08	-0.0031034	0.000733429	-0.005303686	-0.000903115	60	0	60	60	-0.005803164	0.004386306	-0.018962083	0.007355755
0.315199992	-2.27132E-06	1.47725E-06	-6.70307E-06	2.16042E-06	-3.19102E-07	1.07137E-07	-6.40512E-07	2.30801E-09	-0.003048125	0.000756302	-0.005317033	-0.000779218	60	0	60	60	-0.005882326	0.004367235	-0.01898403	0.007219378
0.315999992	-2.35926E-06	1.40156E-06	-6.56394E-06	1.84541E-06	-3.16227E-07	1.07348E-07	-6.38271E-07	5.81744E-09	-0.002845436	0.000747266	-0.005087234	-0.000603638	60	0	60	60	-0.005812594	0.00443217	-0.019109104	0.007483916
0.316799992	-2.40447E-06	1.41216E-06	-6.64094E-06	1.832E-06	-3.03257E-07	1.13712E-07	-6.44394E-07	3.78797E-08	-0.002771734	0.000733326	-0.004971714	-0.000571755	60	0	60	60	-0.005868392	0.004412504	-0.019105905	0.007369121
0.317599992	-2.48611E-06	1.48864E-06	-6.95204E-06	1.97982E-06	-2.92231E-07	1.0481E-07	-6.06662E-07	2.22001E-08	-0.002698032	0.000761949	-0.004983879	-0.000412185	60	0	60	60	-0.005918483	0.004443359	-0.019248561	0.007411596
0.318399992	-2.52465E-06	1.41811E-06	-6.77897E-06	1.72966E-06	-2.83464E-07	8.55577E-08	-5.40137E-07	-2.67915E-08	-0.002532202	0.000775251	-0.004857954	-0.00020645	60	0	60	60	-0.005872952	0.004430031	-0.019163047	0.007417142
0.319199992	-2.54267E-06	1.44981E-06	-6.89209E-06	1.80676E-06	-2.68997E-07	9.10321E-08	-5.42094E-07	4.09905E-09	-0.002550626	0.000773387	-0.004870788	-0.000230464	60	0	60	60	-0.006007077	0.004410368	-0.01923818	0.007224026
0.319999992	-2.68245E-06	1.41962E-06	-6.94132E-06	1.57641E-06	-2.53229E-07	1.08123E-07	-5.77596E-07	7.11389E-08	-0.002384796	0.000703019	-0.004493854	-0.000275738	60	0	60	60	-0.005949266	0.00439111	-0.019122597	0.007224064
0.320799992	-2.66351E-06	1.38445E-06	-6.81685E-06	1.48982E-06	-2.51553E-07	1.01912E-07	-5.57289E-07	5.41834E-08	-0.002274238	0.000710517	-0.004405787	-0.000142688	60	0	60	60	-0.005943843	0.004437446	-0.01925618	0.007368494
0.321599992	-2.75073E-06	1.44429E-06	-7.0836E-06	1.58213E-06	-2.48096E-07	8.81951E-08	-5.12682E-07	1.64889E-08	-0.002200528	0.000660347	-0.004181568	-0.000219487	60	0	60	60	-0.005974952	0.004372248	-0.019091696	0.007141791
0.322399992	-2.71587E-06	1.49923E-06	-7.21357E-06	1.78183E-06	-2.42937E-07	1.00998E-07	-5.45932E-07	6.00587E-08	-0.002089972	0.000716757	-0.004240244	6.02994E-05	60	0	60	60	-0.005967547	0.004395466	-0.019153946	0.007218852
0.323199992	-2.75022E-06	1.60173E-06	-7.55539E-06	2.05496E-06	-2.3076E-07	1.04648E-07	-5.44703E-07	8.31836E-08	-0.002053121	0.000722337	-0.004220134	0.000113891	60	0	60	60	-0.006029089	0.004447991	-0.019373061	0.007314884
0.323999992	-2.88796E-06	1.56027E-06	-7.56877E-06	1.79285E-06	-2.20832E-07	8.84541E-08	-4.86194E-07	4.45304E-08	-0.001960996	0.000765073	-0.004256215	0.000334223	60	0	60	60	-0.006030694	0.004497133	-0.019522092	0.007460704
0.324799992	-2.94684E-06	1.61393E-06	-7.78863E-06	1.89495E-06	-2.14845E-07	8.86429E-08	-4.80774E-07	5.10834E-08	-0.001832011	0.000715627	-0.003978893	0.000314872	60	0	60	60	-0.005993135	0.004467749	-0.019396381	0.007410112
0.325599992	-2.87836E-06	1.57086E-06	-7.59093E-06	1.83421E-06	-2.0577E-07	9.81269E-08	-5.00151E-07	8.86102E-08	-0.001795163	0.000681773	-0.003840481	0.000250155	60	0	60	60	-0.006044704	0.004464571	-0.019438417	0.007349009
0.326399992	-2.96688E-06	1.61175E-06	-7.80213E-06	1.86836E-06	-1.93037E-07	8.60315E-08	-4.51131E-07	6.50577E-08	-0.001684602	0.000643895	-0.003616286	0.000247083	60	0	60	60	-0.006017387	0.004374701	-0.01914149	0.007106716
0.327199992	-2.95434E-06	1.59928E-06	-7.75219E-06	1.8435E-06	-1.86966E-07	7.42615E-08	-4.0975E-07	3.58188E-08	-0.00166618	0.000621031	-0.003529273	0.000196913	60	0	60	60	-0.006078544	0.004402314	-0.019285486	0.007128399
0.327999992	-3.0674E-06	1.66227E-06	-8.05421E-06	1.91942E-06	-1.87112E-07	6.90888E-08	-3.94379E-07	2.01542E-08	-0.001592473	0.000610495	-0.003423959	0.000239013	60	0	60	60	-0.006083171	0.004412051	-0.019319323	0.007152981
0.328799992	-3.04554E-06	1.6708E-06	-8.05794E-06	1.96686E-06	-1.8631E-07	7.16304E-08	-4.01202E-07	2.85809E-08	-0.001481926	0.000623244	-0.003351657	0.000387804	60	0	60	60	-0.006051381	0.004417564	-0.019304072	0.007201309
0.329599992	-2.9777E-06	1.60172E-06	-7.78285E-06	1.82745E-06	-1.81082E-07	7.95612E-08	-4.19766E-07	5.76017E-08	-0.001500347	0.00062222	-0.003367007	0.000366312	60	0	60	60	-0.006146794	0.004406404	-0.019366005	0.007072418
0.330399992	-3.12564E-06	1.64521E-06	-8.06126E-06	1.80998E-06	-1.74652E-07	8.18341E-08	-4.20154E-07	7.08503E-08	-0.001279245	0.000561048	-0.00296239	0.0004039	60	0	60	60	-0.005998971	0.004420989	-0.019261937	0.007263994
0.331199992	-2.94117E-06	1.53843E-06	-7.55646E-06	1.67413E-06	-1.70664E-07	7.72305E-08	-4.02355E-07	6.10277E-08	-0.001316096	0.00057276	-0.003034374	0.000402183	60	0	60	60	-0.006108827	0.004418352	-0.019363881	0.007146228
0.331999992	-3.08032E-06	1.51904E-06	-7.63745E-06	1.4768E-06	-1.53563E-07	7.79804E-08	-3.87504E-07	8.03786E-08	-0.001094991	0.000529246	-0.002682728	0.000492746	60	0	60	60	-0.005954186	0.004420123	-0.019214556	0.007306183
0.332799992	-3.0061E-06	1.62417E-06	-7.87861E-06	1.86641E-06	-1.35401E-07	6.86841E-08	-3.41453E-07	7.06517E-08	-0.001131844	0.000483437	-0.002582154	0.000318466	60	0	60	60	-0.006051179	0.004442766	-0.019379478	0.00727712
0.333599992	-3.05811E-06	1.59837E-06	-7.85322E-06	1.737E-06	-1.19817E-07	5.71456E-08	-2.91253E-07	5.16201E-08	-0.00107657	0.00043843	-0.002391859	0.00023872	60	0	60	60	-0.006048193	0.004402887	-0.019256854	0.007160468
0.334399992	-3.06623E-06	1.60096E-06	-7.86911E-06	1.73665E-06	-1.13299E-07	6.82191E-08	-3.17956E-07	9.13582E-08	-0.00107657	0.00043843	-0.002391859	0.00023872	60	0	60	60	-0.006097086	0.004381223	-0.019240756	0.007046585
0.335199992	-3.20381E-06	1.60645E-06	-8.02315E-06	1.61553E-06	-1.10355E-07	7.87123E-08	-3.46491E-07	1.25782E-07	-0.00107657	0.00043843	-0.002391859	0.00023872	60	0	60	60	-0.00614342	0.004412854	-0.019381981	0.007095141
0.335999992	-3.18668E-06	1.68939E-06	-8.25484E-06	1.88147E-06	-1.18486E-07	6.44358E-08	-3.11793E-07	7.48216E-08	-0.001021297	0.000466436	-0.002420607	0.000378012	60	0	60	60	-0.006136472	0.00436582	-0.019233932	0.006960987
0.336799991	-3.18795E-06	1.68848E-06	-8.25339E-06	1.87749E-06	-1.21471E-07	5.14488E-08	-2.75817E-07	3.28754E-08	-0.000947593	0.000466322	-0.00234656	0.000451374	60	0	60	60	-0.006113983	0.004429855	-0.019403547	0.007175581
0.337599991	-3.17798E-06	1.70326E-06	-8.28777E-06	1.93181E-06	-1.17699E-07	6.20333E-08	-3.03799E-07	6.84008E-08	-0.00089231	0.000479285	-0.002330166	0.000545546	60	0	60	60	-0.006109454	0.004378147	-0.019243895	0.007024988
0.338399991	-3.14913E-06	1.72048E-06	-8.31058E-06	2.01232E-06	-1.06195E-07	6.96179E-08	-3.15049E-07	1.02658E-07	-0.000873891	0.000494221	-0.002356554	0.000608772	60	0	60	60	-0.006138078	0.004430193	-0.019428658	0.007152502
0.339199991	-3.25645E-06	1.67898E-06	-8.29337E-06	1.78048E-06	-9.75733E-08	6.84428E-08	-3.02902E-07	1.07755E-07	-0.00083704	0.000554535	-0.002500645	0.000826564	60	0	60	60	-0.006142692	0.004412059	-0.019378868	0.007093484
0.339999991	-3.27025E-06	1.63528E-06	-8.1761E-06	1.63561E-06	-9.99872E-08	7.23248E-08	-3.16961E-07	1.16987E-07	-0.000800192	0.00050733	-0.002322182	0.000721797	60	0	60	60	-0.006147083	0.004378882	-0.019283729	0.006989563
0.340799991	-3.21744E-06	1.76275E-06	-8.50569E-06	2.07081E-06	-1.01914E-07	7.62511E-08	-3.30668E-07	1.26839E-07	-0.000763336	0.000492696	-0.002241424	0.000714752	60	0	60	60	-0.006152602	0.004420315	-0.019413549	0.007108344
0.341599991	-3.19241E-06	1.70592E-06	-8.31017E-06	1.92536E-06	-9.96552E-08	7.391E-08	-3.21385E-07	1.22075E-07	-0.000708061	0.000553055	-0.002367226	0.000951104	60	0	60	60	-0.006139945	0.004459323	-0.019517912	0.007238023
0.342399991	-3.18245E-06	1.74913E-06	-8.42984E-06	2.06493E-06	-9.02032E-08	7.81835E-08	-3.24754E-07	1.44347E-07	-0.000634359	0.000508062	-0.002158546	0.000889827	60	0	60	60	-0.006105959	0.004416695	-0.019356043	0.007144126
0.343199991	-3.28692E-06	1.70146E-06	-8.39131E-06	1.81746E-06	-9.26792E-08	7.96723E-08	-3.31696E-07	1.46338E-07	-0.0005975	0.000517829	-0.002150987	0.000955986	60	0	60	60	-0.006107067	0.004449166	-0.019454564	0.007240431
0.343999991	-3.16564E-06	1.73716E-06	-8.37712E-06	2.04584E-06	-9.04811E-08	7.36295E-08	-3.1137E-07	1.30407E-07	-0.000579073	0.000521303	-0.002142981	0.000984835	60	0	60	60	-0.006128311	0.004397477	-0.019320741	0.00706412
0.344799991	-3.18372E-06	1.74504E-06	-8.41885E-06	2.05141E-06	-7.42191E-08	7.55553E-08	-3.00885E-07	1.52447E-07	-0.000542222	0.000490423	-0.002013491	0.000929046	60	0	60	60	-0.006125193	0.004512403	-0.0196624	0.007412015
0.345599991	-3.16907E-06	1.71587E-06	-8.31667E-06	1.97852E-06	-7.18353E-08	7.62648E-08	-3.0063E-07	1.56959E-07	-0.000468515	0.000492592	-0.00194629	0.00100926	60	0	60	60	-0.006081259	0.004445863	-0.019418847	0.007256328
0.346399991	-3.14669E-06	1.6527E-06	-8.10479E-06	1.81142E-06	-6.53852E-08	7.47297E-08	-2.89574E-07	1.58804E-07	-0.000468518	0.000492009	-0.001944545	0.001007509	60	0	60	60	-0.006110047	0.004453352	-0.019470104	0.007250011
0.347199991	-3.21754E-06	1.63652E-06	-8.12709E-06	1.69202E-06	-6.11344E-08	6.12995E-08	-2.45033E-07	1.22764E-07	-0.000413235	0.000486549	-0.001872882	0.001046413	60	0	60	60	-0.006080692	0.004475724	-0.019507863	0.00734648
0.347999991	-3.13765E-06	1.74419E-06	-8.37023E-06	2.09493E-06	-5.64748E-08	6.64977E-08	-2.55968E-07	1.43018E-07	-0.000450088	0.000491046	-0.001923225	0.001023049	60	0	60	60	-0.006142439	0.004573016	-0.019861486	0.007576609
0.348799991	-3.20417E-06	1.7704E-06	-8.51536E-06	2.10702E-06	-4.88201E-08	7.40449E-08	-2.70955E-07	1.73315E-07	-0.000357954	0.000473295	-0.001777838	0.00106193	60	0	60	60	-0.006071487	0.004446673	-0.019411505	0.007268531
0.349599991	-3.18215E-06	1.69147E-06	-8.25655E-06	1.89224E-06	-5.30674E-08	6.83185E-08	-2.58023E-07	1.51888E-07	-0.000302685	0.000452199	-0.001659282	0.001053913	60	0	60	60	-0.006036995	0.004535582	-0.01964374	0.007569751
0.350399991	-6.75314E-07	3.68343E-06	-1.17256E-05	1.0375E-05	1.05757E-08	1.32594E-07	-3.87207E-07	4.08358E-07	-0.000212069	0.000487346	-0.001674107	0.001249969	60.00009537	0.000126298	59.99971647	60.00047426	-0.006055568	0.004396702	-0.019245674	0.007134539
0.351199991	2.01623E-05	9.7068E-06	-8.95813E-06	4.92827E-05	1.25142E-06	8.69667E-07	-1.35758E-06	3.86042E-06	0.00064226	0.000666135	-0.001356147	0.002640666	60.00110482	0.00063392	59.99920306	60.00300658	-0.006002016	0.004443643	-0.019332945	0.007328912
0.351999991	5.38792E-05	1.1768E-05	1.85752E-05	8.91832E-05	5.65055E-06	2.08738E-06	-6.11577E-07	1.19127E-05	0.003374961	0.001181999	-0.000171037	0.006920958	60.00440418	0.001598261	59.99960939	60.00919896	-0.005117894	0.004391696	-0.018292982	0.008057194
0.352799991	9.31468E-05	1.25439E-05	5.5515E-05	0.000130778	1.45037E-05	3.67695E-06	3.47283E-06	2.55345E-05	0.007197862	0.001496652	0.002707907	0.011687817	60.01143402	0.002995814	60.00244657	60.02042146	-0.003928441	0.004495007	-0.017413462	0.00955658
0.353599991	0.000131528	1.1233E-05	9.78292E-05	0.000165227	2.86068E-05	5.23698E-06	1.28958E-05	4.43177E-05	0.011359597	0.001556476	0.006690167	0.016029026	60.02361118	0.004841965	60.00908528	60.03813707	-0.002466075	0.004566969	-0.016166981	0.011234831
0.354399991	0.000162841	9.36312E-06	0.000134751	0.00019093	4.74332E-05	6.56779E-06	2.77298E-05	6.71366E-05	0.015016766	0.002085673	0.008759747	0.021273785	60.04236437	0.007133058	60.0209652	60.06376355	-0.000879005	0.00479536	-0.015265086	0.013507075
0.355199991	0.000187257	8.04455E-06	0.000163123	0.00021139	7.01192E-05	7.63416E-06	4.72167E-05	9.30216E-05	0.017289054	0.002225394	0.010612872	0.023965235	60.0690982	0.00987317	60.03947869	60.09871771	0.000289203	0.004684772	-0.013765112	0.014343519
0.355999991	0.000207294	7.93538E-06	0.000183488	0.0002311	9.58936E-05	8.47423E-06	7.04709E-05	0.000121316	0.018714911	0.002157912	0.012241176	0.025188646	60.10525865	0.013054239	60.06609594	60.14442137	0.00156102	0.004734053	-0.012641138	0.015763179
0.356799991	0.00022669	8.69503E-06	0.000200605	0.000252775	0.000124241	9.27689E-06	9.64103E-05	0.000152072	0.019924959	0.002279535	0.013086353	0.026763564	60.15225716	0.016676265	60.10222837	60.20228596	0.003276945	0.00480269	-0.011131125	0.017685016
0.357599991	0.000249648	9.90571E-06	0.000219931	0.000279366	0.000155259	1.01768E-05	0.000124728	0.000185789	0.02066535	0.002410911	0.013432618	0.027898082	60.21151741	0.020747292	60.14927553	60.27375928	0.004834398	0.005011042	-0.010198729	0.019867525
0.358399991	0.000274704	1.02674E-05	0.000243902	0.000305506	0.000189251	1.11366E-05	0.000155841	0.00022266	0.021216629	0.002353692	0.014155552	0.028277706	60.28445946	0.025263158	60.20866998	60.36024893	0.006288282	0.005087541	-0.008974342	0.021550905
0.359199991	0.000301242	1.08212E-05	0.000268778	0.000333705	0.000226428	1.21355E-05	0.000190022	0.000262835	0.021969831	0.002260101	0.015189529	0.028750133	60.37252246	0.030224217	60.28184981	60.46319511	0.007917397	0.004901579	-0.00678734	0.022622134
0.359999991	0.000328727	1.04182E-05	0.000297473	0.000359982	0.000266928	1.3219E-05	0.000227271	0.000306585	0.023187071	0.002180318	0.016646117	0.029728024	60.47709879	0.035625846	60.37022125	60.58397633	0.009935788	0.005040958	-0.005187086	0.025058662
0.360799991	0.00035531	9.20898E-06	0.000327683	0.000382937	0.000310949	1.43137E-05	0.000268008	0.00035389	0.024374956	0.001958274	0.018500133	0.030249779	60.59963982	0.041476507	60.4752103	60.72406934	0.011871623	0.004743361	-0.002358459	0.026101705
