%	Polynom 5te Ordnung		kombinierte Traces									
Zeit	Geschwindigkeit	StandardabweichungGeschwindigkeit	Drehmoment	StandardabweichungDrehmoment	Position	StandardabweichungPosition	Schleppfehler	StandardabweichungSchleppfehler	Positionsdifferenz	StandardabweichungPositionsdifferenz	Stromstaerke	StandardabweichungStromstaerke
0.39519999	-29.54935227	2.59320271	-24.63443625	0.475917543	57.36809188	0.17382177	-0.033387372	0.002972835	-0.041009214	0.0088499	-43.63079954	1.174603566
0.39559999	-31.27023095	2.611760933	-24.7457103	0.344883095	57.24557727	0.184114203	-0.033851721	0.002880056	-0.042297229	0.00873481	-43.74163684	0.785142911
0.39599999	-33.00809714	2.627949356	-24.85120994	0.384508511	57.1161861	0.194475303	-0.034430889	0.002954529	-0.043763176	0.008694773	-44.04948665	1.192980167
0.39639999	-34.75407593	2.637063512	-25.03948219	0.453669384	56.97987613	0.204889465	-0.034885475	0.002622281	-0.045164599	0.008502327	-44.57807279	1.234767565
0.39679999	-36.511044	2.639079521	-25.15216973	0.332065551	56.83660507	0.21534167	-0.035003628	0.002609175	-0.046286031	0.008524478	-44.71112427	0.968611421
0.39719999	-38.28157919	2.638356047	-25.15952151	0.259710842	56.6863505	0.225812468	-0.035462721	0.002705524	-0.047830416	0.008977415	-44.6341632	0.891717791
0.39759999	-40.05397924	2.636708278	-25.21227335	0.306814236	56.52909073	0.236292014	-0.03583819	0.002365494	-0.049391474	0.008935141	-44.84986922	1.052018684
0.39799999	-41.82527699	2.64234643	-25.2407065	0.250757103	56.36482688	0.246760733	-0.035963542	0.002230468	-0.050787368	0.008899993	-44.81601326	0.814037174
0.39839999	-43.59338499	2.64361704	-25.13153555	0.2454497	56.19356043	0.257206863	-0.036178924	0.002361558	-0.05234108	0.008819059	-44.41047033	1.010206163
0.39879999	-45.35953559	2.643814681	-25.04983158	0.330867845	56.01530486	0.267612424	-0.036163842	0.001989594	-0.053747708	0.00859871	-44.32581883	1.096824873
0.39919999	-47.12049035	2.636540163	-25.06815342	0.284069284	55.83008373	0.277967668	-0.035684056	0.002302639	-0.05477524	0.008986203	-44.43458856	1.001804181
0.39959999	-48.87613476	2.619788493	-24.92167465	0.262965072	55.63793332	0.28825674	-0.035453086	0.002493825	-0.05614887	0.009135838	-43.81214351	1.043295006
0.39999999	-50.61881473	2.59807222	-24.6762116	0.418765489	55.43889214	0.298467622	-0.035333107	0.002068654	-0.05774022	0.008855858	-43.20899933	1.338371158
0.40039999	-52.34665358	2.570697289	-24.53808986	0.402433464	55.2330133	0.308584134	-0.034851728	0.002035778	-0.059054725	0.008941337	-43.00300718	1.167146314
0.40079999	-54.06709514	2.53927978	-24.34692345	0.345302916	55.02035216	0.318596601	-0.034446811	0.001815572	-0.060546758	0.008689349	-42.42974973	1.099377451
0.40119999	-55.76926392	2.511418415	-24.12858062	0.425875164	54.80098575	0.328490867	-0.033533065	0.001718649	-0.061664158	0.008863652	-41.92479235	1.268134596
0.40159999	-57.45259498	2.477810492	-23.86379713	0.369818475	54.57498363	0.338257217	-0.03272312	0.001896046	-0.063005753	0.009073381	-41.16741487	1.028310893
0.40199999	-59.10681392	2.444860813	-23.51782616	0.451481464	54.34243296	0.347880243	-0.031683551	0.002157175	-0.064231423	0.0088014	-40.34776501	1.254769601
0.40239999	-60.73348393	2.408552677	-23.27798802	0.419478327	54.10342609	0.357352589	-0.030896177	0.002118615	-0.06576636	0.00897916	-39.82853714	1.135768509
0.40279999	-62.32990325	2.35667271	-22.86963496	0.570324353	53.85806289	0.366661166	-0.029437507	0.002195224	-0.066716464	0.008795144	-38.68296619	1.646973079
0.40319999	-63.89898876	2.306102318	-22.56705557	0.535374299	53.60645406	0.375794912	-0.028119116	0.002340646	-0.067838825	0.009000269	-38.11182396	1.337143465
0.40359999	-65.43607585	2.253544587	-22.21378555	0.561966932	53.34870918	0.384745024	-0.026902948	0.002541137	-0.06913179	0.008791104	-37.17256307	1.483409448
0.40399999	-66.94014344	2.205994422	-21.88389692	0.530593586	53.08495091	0.393498816	-0.025820468	0.002325704	-0.070586938	0.008939383	-36.41075045	1.350730292
0.40439999	-68.40617176	2.14550688	-21.4486894	0.592764323	52.81530941	0.402049155	-0.023900774	0.002412252	-0.071236371	0.008695981	-35.27721222	1.526886822
0.40479999	-69.83791142	2.094300926	-21.12132503	0.576791299	52.53992006	0.410385419	-0.022445006	0.002579997	-0.072348249	0.008795754	-34.59469178	1.505387907
0.40519999	-71.2200452	2.025331229	-20.69065303	0.645914599	52.25892235	0.418500353	-0.021063077	0.002688726	-0.073534095	0.008864398	-33.45254083	1.6411075
0.40559999	-72.57172528	1.969830586	-20.26599843	0.652758604	51.9724629	0.426381759	-0.019243799	0.002760094	-0.074228548	0.008560788	-32.47331242	1.603138961
0.40599999	-73.87494495	1.891836263	-19.86379848	0.697247088	51.68069877	0.434024712	-0.017638149	0.002551964	-0.075114551	0.008642123	-31.62893022	1.516287298
0.40639999	-75.15527942	1.835495384	-19.45186922	0.799688405	51.38378443	0.441420798	-0.01622139	0.002589308	-0.076155426	0.00867231	-30.61036667	1.756927734
0.40679999	-76.37296624	1.756461628	-18.96974205	0.797227064	51.08188667	0.448558313	-0.015039814	0.002642125	-0.077421157	0.008632765	-29.56995074	1.415752161
0.40719999	-77.55444067	1.696696645	-18.35066719	0.958417498	50.77517491	0.455434041	-0.013349501	0.00280447	-0.078119668	0.008447565	-28.35426188	1.74548305
0.40759999	-78.67958877	1.614839559	-17.77034806	1.0214781	50.46382306	0.462039486	-0.011550363	0.002720302	-0.078601558	0.00845683	-27.4555452	1.695121893
0.40799999	-79.766364	1.547128416	-17.14392552	1.024848667	50.14800913	0.468367311	-0.010535466	0.002784154	-0.079832977	0.008346056	-26.45146647	1.600743536
0.40839999	-80.80438517	1.477521891	-16.43985217	1.043221725	49.82792312	0.474413329	-0.008876282	0.002730708	-0.080294362	0.008224864	-25.26206607	1.716938777
0.40879999	-81.78725703	1.391299202	-15.78324641	1.035632616	49.50374304	0.480166822	-0.007265474	0.003046209	-0.080764017	0.008225176	-24.30572065	1.616129901
0.40919999	-82.73194691	1.333303199	-15.06558325	1.085298981	49.17566823	0.485627907	-0.006353257	0.002977489	-0.081791514	0.008086941	-23.12060532	1.80504129
0.40959999	-83.60551138	1.235595683	-14.34351297	1.100758224	48.84389354	0.490785676	-0.004985992	0.002857167	-0.082291513	0.008000471	-21.97176107	1.764325105
0.40999999	-84.44289084	1.176815171	-13.65263204	1.102892167	48.50861867	0.495639806	-0.00371054	0.00305091	-0.082719597	0.008006947	-20.94889119	1.729444922
0.41039999	-85.22303293	1.080433176	-12.96842958	1.120680637	48.17004634	0.500182877	-0.002993789	0.002859151	-0.083602182	0.008145512	-19.82949115	1.813030761
0.41079999	-85.96325489	1.014660691	-12.30263061	1.118433359	47.82838522	0.504410528	-0.001863073	0.002850894	-0.083989496	0.007900686	-18.81255787	1.766475025
0.41119999	-86.64166753	0.921182319	-11.51819818	1.160605707	47.48384214	0.50831825	-0.00068324	0.002976609	-0.084221042	0.007949473	-17.49455338	1.878411983
0.41159999	-87.26807987	0.846433553	-10.77823233	1.139887188	47.13663251	0.51190207	-8.43486E-05	0.003143228	-0.084923672	0.007841332	-16.36455478	1.815164165
0.41199999	-87.84065486	0.762229922	-10.05703787	1.157631877	46.78696913	0.515161025	0.001010452	0.00303277	-0.085014102	0.0076978	-15.24454251	1.826827307
0.41239999	-88.35503926	0.681877706	-9.327099688	1.157043877	46.43506929	0.518090806	0.001707923	0.002817762	-0.085411706	0.008019544	-14.11810647	1.849283381
0.41279999	-88.81744863	0.601452932	-8.586717428	1.178789567	46.08115439	0.520685399	0.002189415	0.003068663	-0.08586615	0.007648304	-12.89697492	1.904667501
0.41319999	-89.21749743	0.514290196	-7.812441807	1.158331917	45.72544509	0.522946915	0.003078539	0.003005951	-0.085837242	0.007688082	-11.67933397	1.778732603
0.41359999	-89.57072643	0.440539066	-7.03421776	1.196820865	45.36816316	0.524869786	0.003564674	0.002782948	-0.086046939	0.007899788	-10.4551173	1.918728695
0.41399999	-89.85737161	0.347170019	-6.289710653	1.195180528	45.00953936	0.526453886	0.004044894	0.002814308	-0.086159376	0.007605608	-9.306220298	1.864653384
0.41439999	-90.10048391	0.278744332	-5.5687481	1.198763181	44.64979134	0.527697549	0.004419758	0.002774704	-0.086260873	0.007818426	-8.142128136	1.945196171
0.41479999	-90.28399284	0.189350226	-4.762850217	1.211098083	44.28915211	0.528600299	0.004648309	0.00268749	-0.086409277	0.007601046	-6.80110607	1.921829858
0.41519999	-90.40771395	0.134727903	-3.967272459	1.211475168	43.92784455	0.529158689	0.005245831	0.002420791	-0.086100671	0.007685207	-5.658320053	1.90782972
0.41559999	-90.47681128	0.09237497	-3.235496468	1.219599286	43.56610354	0.52937445	0.005426104	0.002696714	-0.086068695	0.007737271	-4.548838219	1.933065146
0.415999989	-90.49324903	0.129380134	-2.466254821	1.217193937	43.20415646	0.529247771	0.005150037	0.002501652	-0.086436088	0.007643473	-3.220441643	1.979476983
0.416399989	-90.44684765	0.189878072	-1.660858863	1.242281899	42.84222921	0.528777015	0.005546942	0.002428444	-0.08600732	0.007440272	-1.944290998	2.008234977
0.416799989	-90.34524476	0.268525119	-0.876177069	1.240743337	42.48055327	0.52796403	0.005677915	0.002372276	-0.085762041	0.007620277	-0.801537223	1.96260659
0.417199989	-90.1941099	0.343647698	-0.127809738	1.238760366	42.11935829	0.526806957	0.005331488	0.002576029	-0.085892479	0.007351842	0.332363413	1.958462202
0.417599989	-89.97924476	0.424102435	0.681259318	1.290947764	41.75887201	0.525308607	0.005578838	0.002725909	-0.085368589	0.007256248	1.686620745	2.111708992
0.417999989	-89.7212846	0.500893544	1.491536034	1.281668472	41.39931997	0.523473005	0.00546055	0.002188185	-0.085133422	0.007450787	2.990315659	1.998209487
0.418399989	-89.40346228	0.587816957	2.286884656	1.271170295	41.04093365	0.521299222	0.005433388	0.002400289	-0.084775438	0.006996704	4.235255043	2.016981368
0.418799989	-89.03282884	0.665552394	3.146800976	1.335937609	40.68393408	0.518789102	0.005359406	0.002650295	-0.084431418	0.007204993	5.613254028	2.17145968
0.419199989	-88.60231452	0.756860992	3.94069498	1.351198412	40.32855053	0.515943736	0.005137568	0.002357075	-0.084171786	0.007083616	6.768140255	2.189675223
0.419599989	-88.12465428	0.834730082	4.759425519	1.311821871	39.97500289	0.512771065	0.005258931	0.002316734	-0.083551866	0.006996248	8.132709167	2.015015553
0.419999989	-87.59222996	0.918838524	5.593909974	1.291545121	39.62351182	0.509268079	0.005427676	0.002529073	-0.082846563	0.00695082	9.44518338	2.076880914
0.420399989	-86.9965379	0.995698068	6.434234245	1.335994921	39.27430059	0.505442915	0.005097123	0.002268881	-0.082643708	0.00702284	10.70865416	2.134307316
0.420799989	-86.35109352	1.078674205	7.300687023	1.335716853	38.92758313	0.501296007	0.005403394	0.001973947	-0.081712005	0.006910077	12.14742943	2.12778348
0.421199989	-85.64768039	1.156799134	8.104593782	1.30104335	38.58357261	0.496830869	0.005431329	0.002344617	-0.081047902	0.006849952	13.3559014	2.033944649
0.421599989	-84.89861716	1.232835985	8.958115858	1.31749927	38.24248407	0.492057363	0.005009885	0.002164379	-0.080785015	0.006738482	14.72258317	2.076148476
0.421999989	-84.09569924	1.304727329	9.727816965	1.275629138	37.90452621	0.486974011	0.005382195	0.001906081	-0.079703566	0.006721151	15.93084698	2.041369993
0.422399989	-83.24775606	1.381019628	10.58116275	1.260083394	37.56990321	0.481589583	0.005490509	0.002252291	-0.078871612	0.006526129	17.28364729	1.943577634
0.422799989	-82.34150277	1.450049032	11.50834616	1.271649707	37.23881965	0.475908912	0.005250367	0.002004315	-0.078366121	0.006555341	18.83312599	2.098767981
0.423199989	-81.38864225	1.519115976	12.22552486	1.285198628	36.91147225	0.469937486	0.005492793	0.002058499	-0.077344094	0.006399346	19.72002276	2.038380886
0.423599989	-80.39083533	1.588616834	12.94326029	1.296204878	36.58805922	0.463678494	0.005647407	0.002355292	-0.076388702	0.006377454	20.89166787	2.060374839
0.423999989	-79.35396082	1.645676051	13.72667161	1.095508315	36.26877018	0.457139774	0.005522754	0.002153672	-0.075731257	0.006393491	22.2309699	1.660007599
0.424399989	-78.265568	1.711760987	14.62678186	1.243077183	35.95379586	0.450331247	0.006110411	0.002190882	-0.074377893	0.006097981	23.64722865	2.102999738
0.424799989	-77.13308596	1.76183035	15.33331761	1.197456441	35.64331354	0.443254616	0.006348761	0.002254017	-0.073380304	0.00629801	24.67361604	1.968835937
0.425199989	-75.95852886	1.836311978	16.04076165	1.192392672	35.33750796	0.435921598	0.006282203	0.00235885	-0.072689527	0.00633548	25.75081661	1.9702612
0.425599989	-74.75334003	1.883039741	16.74888547	1.157328356	35.03654667	0.428338555	0.006524552	0.002392513	-0.07175374	0.005984719	26.95465765	2.055756367
0.425999989	-73.50672733	1.953539513	17.41874239	1.080448453	34.74060246	0.420514517	0.00739764	0.00272201	-0.07024469	0.005985602	27.90612842	1.803105015
0.426399989	-72.22835975	1.988984465	18.07720738	0.971869033	34.44983688	0.412453399	0.008049771	0.002946444	-0.069077217	0.006007466	29.07194628	1.854724367
0.426799989	-70.90709941	2.055412653	18.81839719	0.896249342	34.16440889	0.404168718	0.008370764	0.002740201	-0.068315627	0.00596259	30.44656428	1.876172281
0.427199989	-69.54770481	2.098600518	19.39962454	0.753929999	33.8844677	0.395665108	0.009661572	0.003251089	-0.066697817	0.005880653	31.53716099	1.791320499
0.427599989	-68.1535302	2.163575407	19.83208006	0.840026455	33.61016442	0.386956455	0.010536476	0.00348213	-0.065551415	0.006011605	32.39801485	2.207213185
0.427999989	-66.72573957	2.217767751	20.22035004	0.824017128	33.34163254	0.3780488	0.011461055	0.003734553	-0.064480845	0.005900828	33.34787013	2.087615658
0.428399989	-65.27494625	2.267511828	20.72697774	0.759329768	33.0790127	0.36895474	0.012549898	0.003511845	-0.063344342	0.005635121	34.64364886	1.881836041
0.428799989	-63.77589566	2.316600424	21.10127008	0.64330393	32.82242607	0.359682661	0.014293962	0.003632098	-0.061680268	0.00582208	35.37935414	1.620185727
0.429199989	-62.25497811	2.343345254	21.58091751	0.641403352	32.5719968	0.350242465	0.015664608	0.003786215	-0.060453979	0.005639604	36.69542904	1.729719566
0.429599989	-60.68684178	2.398633805	22.00407081	0.697460966	32.32783635	0.340648656	0.01729224	0.003826728	-0.059032747	0.005816109	37.54801462	1.950180205
0.429999989	-59.10384466	2.425355323	22.33974281	0.617758728	32.09005131	0.330909279	0.018765984	0.00399473	-0.057797575	0.005400418	38.31610272	1.594177144
0.430399989	-57.48708792	2.484901008	22.65160131	0.692569583	31.8587449	0.321036014	0.020797262	0.003981213	-0.056050656	0.005565431	39.00656397	2.065306075
0.430799989	-55.85171322	2.514178265	23.02737924	0.642998292	31.63399939	0.31104195	0.022557999	0.004280803	-0.054625445	0.005559608	40.04831711	1.617418815
0.431199989	-54.18909918	2.562892489	23.39167602	0.478493749	31.41590193	0.300937292	0.024207899	0.004138354	-0.053312457	0.005683595	40.79337221	1.23320531
0.431599989	-52.50345866	2.572539855	23.60569954	0.55981737	31.20453143	0.290738631	0.025879505	0.003844853	-0.052018078	0.005661984	41.17305135	1.696169413
0.431999989	-50.80002848	2.606559953	23.92552645	0.504084653	30.99994846	0.280453408	0.027639482	0.004134063	-0.050585089	0.00519834	42.10137461	1.483504988
0.432399989	-49.06825526	2.60530754	24.16263644	0.357740262	30.80221662	0.270100276	0.029737619	0.003792142	-0.048802355	0.005553305	42.46766042	1.118882821
0.432799989	-47.33231436	2.628902928	24.3341183	0.420301918	30.61138078	0.259689814	0.031323326	0.003437207	-0.047436608	0.00575354	42.89470912	1.427724005
0.433199989	-45.57256257	2.642057243	24.54800523	0.455277421	30.42748208	0.249237358	0.032973276	0.003984364	-0.045977062	0.00564338	43.40510634	1.348082948
0.433599989	-43.8127888	2.667968514	24.59784755	0.417038766	30.2505568	0.238753332	0.034431601	0.003558071	-0.044599216	0.005598102	43.30889586	1.373641912
0.433999989	-42.03604522	2.682349988	24.65523376	0.406226135	30.08062176	0.228256476	0.03573927	0.003255041	-0.043291476	0.005446154	43.54344417	1.219527832
0.434399989	-40.26809745	2.681018041	24.80576302	0.321961511	29.91769117	0.217758392	0.037655386	0.003365626	-0.041285638	0.005294645	43.97454123	1.029605319
0.434799989	-38.47998204	2.688359971	24.86778532	0.304014323	29.76176355	0.207278702	0.03901436	0.00356609	-0.039721475	0.005477297	43.96528139	0.94497323
0.435199989	-36.69310446	2.681563205	24.7826666	0.29956878	29.61283777	0.196826547	0.039942584	0.002999812	-0.038434961	0.005803575	43.60751926	0.936551506
0.435599989	-34.90837475	2.682991959	24.68982483	0.409797209	29.47089364	0.186423757	0.040709406	0.002729839	-0.037118357	0.005705687	43.41745736	1.283841323
0.435999989	-33.13417315	2.644124592	24.62845024	0.466176481	29.33589861	0.176083427	0.041516219	0.002889328	-0.035636559	0.005793606	43.28912668	1.231963724
0.436399989	-31.36708413	2.625743135	24.50216656	0.433846936	29.2078194	0.165823132	0.042381362	0.002626536	-0.033902771	0.005472816	42.90293129	1.137102804
0.436799989	-29.60006968	2.589273795	24.3105566	0.428814641	29.0866029	0.15565705	0.042469723	0.002184276	-0.032777289	0.005599961	42.37073255	1.110294501
0.437199989	-27.85777096	2.581902776	24.03473574	0.465718161	28.97219003	0.145606546	0.042677525	0.002182525	-0.031280239	0.005341243	41.60494599	1.248033181
0.437599989	-26.13527758	2.543042953	23.72505865	0.552597183	28.86450599	0.135685748	0.043008819	0.002458492	-0.029508293	0.005633034	40.84735437	1.46590532
0.437999989	-24.44727647	2.511037482	23.40407775	0.598162811	28.763467	0.125912532	0.042805026	0.002591205	-0.028108605	0.005377152	40.06011148	1.499775186
0.438399989	-22.77765328	2.455349242	23.0731184	0.640657812	28.66897882	0.116305044	0.042276573	0.002339554	-0.026904889	0.005402036	39.25919813	1.616058817
0.438799989	-21.1360535	2.409904597	22.70872991	0.687122235	28.5809315	0.106886732	0.041717613	0.002244339	-0.025567912	0.005742887	38.33830448	1.721902556
0.439199989	-19.51821909	2.356255994	22.28876361	0.739784259	28.49920572	0.097668581	0.040567529	0.002516242	-0.024645136	0.005766741	37.27608071	1.847440835
0.439599989	-17.94019452	2.296313746	21.81704039	0.806234351	28.42366761	0.088675479	0.039612784	0.0027875	-0.023358943	0.005797332	36.08280952	2.030201415
0.439999989	-16.39589452	2.235447532	21.29788444	0.878578399	28.35417467	0.079922114	0.038688891	0.003241567	-0.021861381	0.006023145	34.79428979	2.197529494
0.440399989	-14.89845429	2.158704254	20.73506886	0.95969278	28.29056534	0.071433223	0.037158906	0.003831201	-0.020825734	0.006042708	33.42277766	2.336171025
0.440799989	-13.44943711	2.088091547	20.131854	1.077902312	28.23266983	0.063226047	0.035617409	0.004331805	-0.01964777	0.00583267	32.01966634	2.431184472
0.441199989	-12.05088678	1.995554131	19.43974199	1.236105877	28.18030488	0.055321089	0.033879735	0.004535887	-0.018565186	0.005602506	30.44958915	2.510571452
0.441599989	-10.71096108	1.917360256	18.66819101	1.422200887	28.13327041	0.047741548	0.031881677	0.004348576	-0.017629981	0.005642029	28.8732722	2.573926046
0.441999989	-9.427123406	1.815876379	17.78487333	1.60959016	28.0913525	0.040504974	0.029717623	0.004191812	-0.016806967	0.005741609	27.2343974	2.70352514
0.442399989	-8.211804226	1.728325443	16.76020617	1.739603757	28.05433124	0.03363769	0.027544473	0.004035833	-0.015927378	0.005727663	25.48237176	2.799126872
0.442799989	-7.059359953	1.61590348	15.64627257	1.818200789	28.02196129	0.027161413	0.025294555	0.004277983	-0.015120059	0.00579776	23.70758126	2.920127849
0.443199989	-5.981760567	1.514711729	14.50366497	1.893258376	27.99398983	0.02110251	0.022942996	0.004408955	-0.014412704	0.005790703	21.89264387	3.039585611
0.443599989	-4.97162177	1.391843132	13.33385172	1.972100158	27.97014536	0.015495605	0.020660881	0.004599841	-0.013657577	0.005741536	20.03114872	3.158287221
0.443999989	-4.041054272	1.276497955	12.13242831	2.035309979	27.95014886	0.010391631	0.018278941	0.004861818	-0.013041295	0.005809211	18.11336394	3.247851042
0.444399989	-3.187834547	1.143540036	10.88928441	2.092704442	27.93369443	0.00591661	0.015881108	0.004910319	-0.01248665	0.005878963	16.1337231	3.332521684
0.444799989	-2.420098297	1.010876257	9.60447482	2.133509087	27.92047314	0.002809755	0.013440033	0.004885258	-0.012054061	0.005766592	14.081054	3.384648568
0.445199989	-1.741119794	0.86888259	8.288136599	2.160836412	27.91015363	0.003733137	0.011066129	0.004871161	-0.011630844	0.005882801	11.98439285	3.414474924
0.445599989	-1.154188665	0.723793675	6.940672	2.168878919	27.90238848	0.006428317	0.008643535	0.004594873	-0.011382947	0.005806012	9.848546956	3.407314749
0.445999989	-0.663905227	0.580856618	5.57180322	2.16900071	27.89681678	0.008915515	0.006232175	0.004505	-0.011242999	0.00588045	7.68221771	3.404433909
0.446399989	-0.268932374	0.434994404	4.172327504	2.17026337	27.89306267	0.010917497	0.004028929	0.004345989	-0.011044259	0.005843838	5.457934429	3.414678506
0.446799989	0.017393084	0.305829693	2.764485277	2.15889778	27.89073234	0.012371638	0.002005612	0.004167212	-0.010817936	0.005989996	3.24245875	3.382990548
0.447199989	0.204028947	0.203650459	1.365817706	2.137733195	27.88942449	0.013259673	7.10766E-06	0.004108413	-0.010754042	0.006202883	1.054988533	3.34971412
0.447599989	0.285428068	0.203146075	-0.048296662	2.143777193	27.88871765	0.013586263	-0.002116134	0.003930645	-0.010982135	0.006234902	-1.205297717	3.385494793
0.447999989	0.270283869	0.282725764	-1.494116554	2.178083258	27.88818883	0.013374013	-0.004003918	0.003913097	-0.011122943	0.006377817	-3.481381788	3.448926577
0.448399989	0.150258534	0.401834991	-2.949655568	2.208942569	27.8874214	0.012676692	-0.005901409	0.003821003	-0.011404902	0.006444005	-5.784693013	3.48503394
0.448799989	-0.065648551	0.533855863	-4.437654886	2.203086294	27.88600809	0.011611191	-0.007850145	0.00366934	-0.011863928	0.006420469	-8.136459084	3.455233861
0.449199989	-0.377370121	0.659126572	-5.923578309	2.166940374	27.88356444	0.01035256	-0.009872953	0.00368533	-0.012529104	0.006709604	-10.46665113	3.3713063
0.449599989	-0.78226486	0.78976863	-7.379689207	2.108673024	27.87972207	0.009233244	-0.011820053	0.00355439	-0.013237651	0.006685721	-12.73278665	3.263947509
0.449999989	-1.276989506	0.915658731	-8.808107638	2.023111315	27.87412681	0.0088136	-0.013662382	0.003370666	-0.013990277	0.006706446	-14.9490375	3.111173883
0.450399989	-1.863044191	1.039312052	-10.17717853	1.914636227	27.86643982	0.009701239	-0.01543264	0.003200479	-0.014821668	0.006673574	-17.05045287	2.918484602
0.450799989	-2.536092602	1.154515258	-11.45412159	1.772637933	27.85633648	0.012040308	-0.016919171	0.00304874	-0.015573908	0.006790191	-18.97790215	2.671808559
0.451199989	-3.290268349	1.260798962	-12.61960544	1.631247398	27.8435075	0.015533666	-0.018240346	0.002972032	-0.016371792	0.006764196	-20.72689225	2.460778028
0.451599989	-4.117582709	1.360182631	-13.68785482	1.502324706	27.82765632	0.019864113	-0.019309053	0.00275851	-0.017146623	0.006726077	-22.31804182	2.25219902
0.451999989	-5.014702507	1.450747006	-14.66480773	1.396493103	27.80850055	0.024825617	-0.020253754	0.002692867	-0.0180139	0.006711471	-23.79994894	2.108327334
0.452399989	-5.970267866	1.53534921	-15.55637197	1.286254106	27.78577356	0.03030508	-0.021016846	0.00272934	-0.018903955	0.006776147	-25.13700751	1.946510712
0.452799989	-6.982235142	1.60944657	-16.35137737	1.186277382	27.75922326	0.036231067	-0.021565255	0.002773541	-0.019752071	0.006871406	-26.32599524	1.881375524
0.453199989	-8.044909272	1.68154534	-17.13480931	1.087270681	27.72860471	0.0425507	-0.022178076	0.002842477	-0.020800896	0.007114242	-27.58230378	1.793502754
0.453599989	-9.156491915	1.745904562	-17.8656075	1.0103886	27.69369312	0.049226858	-0.022584997	0.002632745	-0.021748791	0.007060115	-28.72357032	1.773873989
0.453999989	-10.3127935	1.809964723	-18.523321	0.94015504	27.65427309	0.056229789	-0.022962114	0.002274345	-0.022745796	0.006853726	-29.80408586	1.796912556
0.454399989	-11.51383456	1.87017852	-19.09875844	0.831130138	27.61014228	0.063532125	-0.023166562	0.002476724	-0.023619553	0.006962733	-30.89764419	1.74181039
0.454799989	-12.75740981	1.932992484	-19.59335424	0.736746783	27.56111182	0.071111192	-0.023674363	0.002708061	-0.024830065	0.007095516	-31.90081181	1.676918262
0.455199989	-14.04092437	1.991708306	-20.02502516	0.679441303	27.50700633	0.07894526	-0.024125995	0.00256885	-0.026008601	0.007129981	-32.87494674	1.593043763
0.455599988	-15.36353723	2.050616633	-20.42237439	0.632502715	27.44766348	0.087012148	-0.024743185	0.002432039	-0.027366494	0.007134105	-33.80396106	1.460839351
0.455999988	-16.72045696	2.103388263	-20.82324985	0.591964458	27.38292432	0.095289594	-0.025295023	0.00249041	-0.02866189	0.00737185	-34.76946109	1.375042265
0.456399988	-18.11099232	2.149053273	-21.21009505	0.572734944	27.3126561	0.103765294	-0.025538998	0.002667693	-0.029652139	0.007532812	-35.65721579	1.365560606
0.456799988	-19.53235234	2.189144384	-21.55455133	0.556331795	27.23672717	0.112418965	-0.025948461	0.002737622	-0.030799324	0.007583557	-36.42108798	1.303170002
0.457199988	-20.98493771	2.228107551	-21.84363032	0.498147743	27.15501748	0.121229882	-0.026449165	0.002662643	-0.032041076	0.00729733	-37.06023676	1.139452102
0.457599988	-22.46506904	2.266370007	-22.09614761	0.413433087	27.06742455	0.130184796	-0.026649137	0.002722843	-0.032992413	0.007226335	-37.61249482	0.93390347
0.457999988	-23.96915604	2.298618296	-22.34506274	0.388844103	26.97385377	0.139263903	-0.027428441	0.002385591	-0.034546043	0.007280839	-38.23012752	0.954127832
0.458399988	-25.49757658	2.325606085	-22.61032931	0.405642855	26.87421724	0.148450169	-0.0278371	0.002282216	-0.035749104	0.007085266	-38.86585266	1.068586828
0.458799988	-27.04670117	2.343193107	-22.82563643	0.424911748	26.76844578	0.157732825	-0.028024978	0.002068516	-0.036778576	0.007217555	-39.29720434	1.085362677
0.459199988	-28.61857504	2.360871889	-22.94202113	0.350695265	26.65647469	0.167088256	-0.028189022	0.002073757	-0.037847345	0.007173868	-39.44992926	0.85036809
0.459599988	-30.2024336	2.375193342	-23.02902697	0.283032768	26.53825311	0.176508492	-0.028573457	0.002169931	-0.039221583	0.007463349	-39.66082988	0.763281931
0.459999988	-31.79290009	2.386000496	-23.15474521	0.26541791	26.41373503	0.1859741	-0.029144002	0.001970028	-0.040849684	0.007565793	-40.01805631	0.773774885
0.460399988	-33.38404981	2.393589783	-23.23002628	0.275021045	26.28289017	0.195473341	-0.029148452	0.001954357	-0.041950851	0.007413811	-40.07557155	0.814664124
0.460799988	-34.98630411	2.404854947	-23.20867363	0.265586396	26.14569458	0.204991707	-0.029241525	0.002170415	-0.043181534	0.007515693	-39.94713817	0.826370655
0.461199988	-36.58854399	2.410056409	-23.21453345	0.315749651	26.00213668	0.214511744	-0.029513445	0.001979825	-0.044647452	0.00726115	-40.0343414	1.002401259
0.461599988	-38.19104827	2.410850037	-23.30154804	0.270418336	25.8522101	0.224024227	-0.029279036	0.001937811	-0.045649926	0.007225365	-40.312565	0.765091642
0.461999988	-39.79532878	2.406362447	-23.27223411	0.238403881	25.69592046	0.233509914	-0.02949077	0.001767378	-0.047144934	0.007442414	-40.04222025	0.877607414
0.462399988	-41.39641915	2.396219301	-23.13382037	0.310418783	25.53328159	0.242965111	-0.029330862	0.001695873	-0.0483366	0.007501932	-39.64120895	1.035050823
