% Steigung p=10 	Trace: 	1-10788-38139-L-26.05.2015-P10
Zeit	Istpositionmm	StromstaerkeA
1.762999878	120	0.003221816
1.763999878	120	-0.163309619
1.764999878	120	-0.110638335
1.765999878	120	-0.032038905
1.766999878	120	-0.023550477
1.767999878	120	-0.083861187
1.768999878	120	-0.092791453
1.769999878	120	-0.153538406
1.770999878	120	-0.145499587
1.771999878	120	-0.240632445
1.772999878	120	-0.083847992
1.773999878	120	-0.110672742
1.774999878	120	-0.066891328
1.775999878	120	-0.101261817
1.776999878	120	-0.145046145
1.777999877	120	-0.171412736
1.778999877	120	-0.205775887
1.779999877	120	-0.128105551
1.780999877	120	-0.128593564
1.781999877	120	-0.075852148
1.782999877	120	-0.189328104
1.783999877	120	-0.075856499
1.784999877	120	-0.119655125
1.785999877	120	-0.153503045
1.786999877	120	-0.092782445
1.787999877	120	-0.102236696
1.788999877	120	-0.075362697
1.789999877	120	-0.110202119
1.790999877	120	-0.135585934
1.791999876	120	-0.154000014
1.792999876	120	-0.101741076
1.793999876	120	-0.092283778
1.794999876	120	-0.075362422
1.795999876	120	-0.083324246
1.796999876	120	-0.093780108
1.797999876	120	-0.118661806
1.798999876	120	-0.075861879
1.799999876	120	-0.049983107
1.800999876	120	-0.093782082
1.801999876	120	-0.119161516
1.802999876	120	-0.075362019
1.803999876	120	-0.101240426
1.804999876	120	-0.101240546
1.805999876	120	-0.145040601
1.806999875	120	-0.154503495
1.807999875	120	-0.049988717
1.808999875	120	-0.084323466
1.809999875	120	-0.15349783
1.810999875	120	-0.093285039
1.811999875	120	-0.127620429
1.812999875	120	-0.118153691
1.813999875	120	-0.093285792
1.814999875	120	-0.111210316
1.815999875	120	-0.109694883
1.816999875	120	-0.09429729
1.817999875	120	-0.118152559
1.818999875	120	-0.075867064
1.819999875	120	-0.093286954
1.820999875	120	-0.0922741
1.821999874	120	-0.169900596
1.822999874	120	-0.101236477
1.823999874	120	-0.145039409
1.824999874	120	-0.102759436
1.825999874	120	-0.100728542
1.826999874	120	-0.092780478
1.827999874	120	-0.066905916
1.828999874	120	-0.102255583
1.829999874	120	-0.075360619
1.830999874	120	-0.129146844
1.831999874	120	-0.109689124
1.832999874	120	-0.084325537
1.833999874	120	-0.111218952
1.834999874	120	-0.118143283
1.835999873	120	-0.084836602
1.836999873	120	-0.127108127
1.837999873	120	-0.092780106
1.838999873	120	-0.214206472
1.839999873	120	-0.084326342
1.840999873	120	-0.093292803
1.841999873	120	-0.07536006
1.842999873	120	-0.11122489
1.843999873	120	-0.109686628
1.844999873	120	-0.136584952
1.845999873	120	-0.066906884
1.846999873	120	-0.084839925
1.847999873	120	-0.109685667
1.848999873	120	-0.136072084
1.849999873	120	-0.085353747
1.850999872	120	-0.119165838
1.851999872	120	-0.084840938
1.852999872	120	-0.066392809
1.853999872	120	-0.075359806
1.854999872	120	-0.11968033
1.855999872	120	-0.084326774
1.856999872	120	-0.066392958
1.857999872	120	-0.119166009
1.858999872	120	-0.136585683
1.859999872	120	-0.152460486
1.860999872	120	-0.127618402
1.861999872	120	-0.119165994
1.862999872	120	-0.067422464
1.863999872	120	-0.101746783
1.864999871	120	-0.084327146
1.865999871	120	-0.127102166
1.866999871	120	-0.093295276
1.867999871	120	-0.119166479
1.868999871	120	-0.093294933
1.869999871	120	-0.084327243
1.870999871	119.9995041	-0.93840462
1.871999871	119.9980927	-2.550004482
1.872999871	119.9929237	-3.91610384
1.873999871	119.9868584	-4.622710228
1.874999871	119.9736404	-4.40507555
1.875999871	119.9620819	-4.038683414
1.876999871	119.9406242	-3.710338116
1.877999871	119.9235725	-3.555094957
1.878999871	119.8938751	-3.60774374
1.87999987	119.8713303	-3.660850525
1.88099987	119.8333931	-3.626556873
1.88199987	119.8053741	-3.46931076
1.88299987	119.7591972	-3.360291481
1.88399987	119.7256851	-3.512845278
1.88499987	119.6712875	-3.572136164
1.88599987	119.6322632	-3.740947247
1.88699987	119.5696259	-3.959857702
1.88799987	119.5251274	-3.99980855
1.88899987	119.4542503	-3.766719103
1.88999987	119.4042587	-3.833081245
1.89099987	119.3253326	-3.380983591
1.89199987	119.2707253	-2.251224756
1.89299987	119.1871834	-0.993356943
1.893999869	119.1311836	-0.124696203
1.894999869	119.047184	-0.365930587
1.895999869	118.9911842	-0.840923071
1.896999869	118.9071846	-0.854830503
1.897999869	118.8511848	-0.920834601
1.898999869	118.7671852	-0.895301282
1.899999869	118.7111855	-0.665619969
1.900999869	118.6271858	-0.581013083
1.901999869	118.5711861	-0.734961152
1.902999869	118.4871864	-0.806826234
1.903999869	118.4311867	-0.827621818
1.904999869	118.347187	-0.934913814
1.905999869	118.2911873	-0.891870499
1.906999869	118.2071877	-0.87937057
1.907999869	118.1511879	-0.832688451
1.908999868	118.0671883	-0.948615611
1.909999868	118.0111885	-1.018604755
1.910999868	117.9271889	-0.847939193
1.911999868	117.8711891	-0.783992231
1.912999868	117.7871895	-0.863538563
1.913999868	117.7311897	-0.604198456
1.914999868	117.6471901	-0.665151656
1.915999868	117.5911903	-0.771814823
1.916999868	117.5071907	-0.908765435
1.917999868	117.4511909	-0.773449361
1.918999868	117.3671913	-0.721082568
1.919999868	117.3111916	-0.805494308
1.920999868	117.2271919	-0.649467707
1.921999868	117.1711922	-0.312525809
1.922999867	117.0871925	-0.46439147
1.923999867	117.0311928	-0.667131722
1.924999867	116.9471931	-0.551051795
1.925999867	116.8911934	-0.464022189
1.926999867	116.8071747	-0.565798342
1.927999867	116.7511749	-0.556516469
1.928999867	116.6671753	-0.495850414
1.929999867	116.6111755	-0.478392899
1.930999867	116.5271759	-0.60595715
1.931999867	116.4711761	-0.699035287
1.932999867	116.3871765	-0.609920979
1.933999867	116.3311768	-0.753848493
1.934999867	116.2471771	-0.893128574
1.935999867	116.1911774	-0.872133315
1.936999867	116.1071777	-0.818014503
1.937999866	116.051178	-0.94010812
1.938999866	115.9671783	-1.001011848
1.939999866	115.9111786	-0.916342497
1.940999866	115.827179	-0.8722018
1.941999866	115.7711792	-0.936264634
1.942999866	115.6871796	-0.810267866
1.943999866	115.6311798	-0.824690104
1.944999866	115.5471802	-0.896337271
1.945999866	115.4911804	-0.602640569
1.946999866	115.4071808	-0.570731759
1.947999866	115.351181	-0.700026631
1.948999866	115.2671814	-0.969713271
1.949999866	115.2111816	-0.864670813
1.950999866	115.127182	-0.785918057
1.951999865	115.0711823	-0.905431628
1.952999865	114.9871826	-1.027732849
1.953999865	114.9311829	-0.856221795
1.954999865	114.8471832	-0.862642288
1.955999865	114.7911835	-0.889052629
1.956999865	114.7071838	-0.720810771
1.957999865	114.6511841	-0.578337073
1.958999865	114.5671844	-0.696046352
1.959999865	114.5111847	-0.899900377
1.960999865	114.4271851	-0.75656265
1.961999865	114.3711853	-0.777717412
1.962999865	114.2871857	-1.024234772
1.963999865	114.2311859	-0.999020875
1.964999865	114.1471863	-0.877876103
1.965999865	114.0911865	-0.793537498
1.966999864	114.0071869	-0.957520127
1.967999864	113.9511871	-0.805436671
1.968999864	113.8671875	-0.499011576
1.969999864	113.8111877	-0.316405922
1.970999864	113.7271881	-0.403284818
1.971999864	113.6711884	-0.309294552
1.972999864	113.5871887	-0.430125564
1.973999864	113.531189	-0.567618906
1.974999864	113.4471893	-0.53029263
1.975999864	113.3911896	-0.51895833
1.976999864	113.3071899	-0.687635303
1.977999864	113.2511902	-0.731892407
1.978999864	113.1671906	-0.665452838
1.979999864	113.1111908	-0.742916942
1.980999863	113.0271912	-0.865590811
1.981999863	112.9711914	-0.85662061
1.982999863	112.8871918	-0.744796336
1.983999863	112.831192	-0.88917172
1.984999863	112.7471924	-0.69283849
1.985999863	112.6911926	-0.593803465
1.986999863	112.607193	-0.737072945
1.987999863	112.5511932	-0.992179394
1.988999863	112.4671936	-1.035011768
1.989999863	112.4111938	-0.840078115
1.990999863	112.3271751	-0.906848073
1.991999863	112.2711754	-1.05390358
1.992999863	112.1871758	-0.792002916
1.993999863	112.131176	-0.70939368
1.994999863	112.0471764	-0.886024177
1.995999862	111.9911766	-0.851722419
1.996999862	111.907177	-0.795461714
1.997999862	111.8511772	-0.766310692
1.998999862	111.7671776	-0.790778935
1.999999862	111.7111778	-0.787252605
2.000999862	111.6271782	-0.662609339
2.001999862	111.5711784	-0.85395658
2.002999862	111.4871788	-0.894476593
2.003999862	111.431179	-0.782620549
2.004999862	111.3471794	-0.738018572
2.005999862	111.2911797	-0.916555464
2.006999862	111.20718	-0.859020889
2.007999862	111.1511803	-0.872861981
2.008999862	111.0671806	-0.814723313
2.009999861	111.0111809	-0.896220624
2.010999861	110.9271812	-0.962990522
2.011999861	110.8711815	-0.773403227
2.012999861	110.7871819	-0.851004243
2.013999861	110.7311821	-0.672849059
2.014999861	110.6471825	-0.540828586
2.015999861	110.5911827	-0.562890708
2.016999861	110.5071831	-0.471076071
2.017999861	110.4511833	-0.343714237
2.018999861	110.3671837	-0.435291201
2.019999861	110.3111839	-0.520418644
2.020999861	110.2271843	-0.572280824
2.021999861	110.1711845	-0.518695235
2.022999861	110.0871849	-0.715414584
2.023999861	110.0311852	-0.798988342
2.02499986	109.9471855	-0.701649249
2.02599986	109.8911858	-0.515406549
2.02699986	109.8071861	-0.620144427
2.02799986	109.7511864	-0.683592618
2.02899986	109.6671867	-0.545173049
2.02999986	109.611187	-0.608575702
2.03099986	109.5271873	-0.888129532
2.03199986	109.4711876	-0.706093192
2.03299986	109.387188	-0.698956132
2.03399986	109.3311882	-0.881453991
2.03499986	109.2471886	-0.998313189
2.03599986	109.1911888	-0.856212437
2.03699986	109.1071892	-0.992056012
2.03799986	109.0511894	-1.140571833
2.038999859	108.9671898	-1.045604944
2.039999859	108.91119	-0.906889677
2.040999859	108.8271904	-0.559378862
2.041999859	108.7711906	-0.591686547
2.042999859	108.687191	-0.596091986
2.043999859	108.6311913	-0.624152005
2.044999859	108.5471916	-0.707558572
2.045999859	108.4911919	-0.807253301
2.046999859	108.4071922	-0.802719533
2.047999859	108.3511925	-0.890415013
2.048999859	108.2671928	-0.902737021
2.049999859	108.2111931	-0.846232295
2.050999859	108.1271935	-0.861117601
2.051999859	108.0711937	-0.994430423
2.052999859	107.987175	-1.018063784
2.053999858	107.9311752	-0.799701869
2.054999858	107.8471756	-0.697977304
2.055999858	107.7911758	-0.732759416
2.056999858	107.7071762	-0.585226655
2.057999858	107.6511765	-0.679572761
2.058999858	107.5671768	-0.851425648
2.059999858	107.5111771	-0.892632961
2.060999858	107.4271774	-0.709067106
2.061999858	107.3711777	-0.667547584
2.062999858	107.287178	-0.78658551
2.063999858	107.2311783	-0.648943186
2.064999858	107.1471786	-0.427893013
2.065999858	107.0911789	-0.515577912
2.066999858	107.0071793	-0.594794333
2.067999857	106.9511795	-0.461283773
2.068999857	106.8671799	-0.529638827
2.069999857	106.8111801	-0.662079036
2.070999857	106.7271805	-0.535262883
2.071999857	106.6711807	-0.407375336
2.072999857	106.5871811	-0.513326943
2.073999857	106.5311813	-0.791808248
2.074999857	106.4471817	-0.63784945
2.075999857	106.3911819	-0.609228492
2.076999857	106.3071823	-0.769077063
2.077999857	106.2511826	-0.851967335
2.078999857	106.1671829	-0.905638695
2.079999857	106.1111832	-0.791765213
2.080999857	106.0271835	-0.924658418
2.081999857	105.9711838	-1.012000918
2.082999856	105.8871841	-0.794400811
2.083999856	105.8311844	-0.929471135
2.084999856	105.7471848	-1.003168941
2.085999856	105.691185	-0.826043546
2.086999856	105.6071854	-0.862574339
2.087999856	105.5511856	-0.783452034
2.088999856	105.467186	-0.593592882
2.089999856	105.4111862	-0.648523629
2.090999856	105.3271866	-0.746235311
2.091999856	105.2711868	-0.792426407
2.092999856	105.1871872	-0.885882497
2.093999856	105.1311874	-0.95094502
2.094999856	105.0471878	-1.04200983
2.095999856	104.991188	-0.927174866
2.096999855	104.9071884	-0.8360219
2.097999855	104.8511887	-0.833994508
2.098999855	104.767189	-0.859599531
2.099999855	104.7111893	-0.784819841
2.100999855	104.6271896	-0.640474379
2.101999855	104.5711899	-0.758237183
2.102999855	104.4871902	-0.93379128
2.103999855	104.4311905	-0.685379565
2.104999855	104.3471909	-0.826274693
2.105999855	104.2911911	-0.978888333
2.106999855	104.2071915	-0.833496571
2.107999855	104.1511917	-0.910028219
2.108999855	104.0671921	-0.917319834
2.109999855	104.0111923	-0.894840539
2.110999855	103.9271927	-0.719195902
2.111999854	103.8711929	-0.386852205
2.112999854	103.7871933	-0.366260707
2.113999854	103.7311935	-0.375589311
2.114999854	103.6471939	-0.322871536
2.115999854	103.5911942	-0.429887205
2.116999854	103.5071754	-0.541445374
2.117999854	103.4511757	-0.5856812
2.118999854	103.3671761	-0.693690002
2.119999854	103.3111763	-0.676806033
2.120999854	103.2271767	-0.737385213
2.121999854	103.1711769	-0.690355003
2.122999854	103.0871773	-0.788755417
2.123999854	103.0311775	-0.963180244
2.124999854	102.9471779	-0.789096713
2.125999853	102.8911781	-0.723976016
2.126999853	102.8071785	-0.83700186
2.127999853	102.7511787	-0.725521922
2.128999853	102.6671791	-0.664639294
2.129999853	102.6111794	-0.763127267
2.130999853	102.5271797	-0.976810992
2.131999853	102.47118	-0.998116016
2.132999853	102.3871803	-0.863242745
2.133999853	102.3311806	-0.99579668
2.134999853	102.2471809	-1.028680801
2.135999853	102.1911812	-0.751949787
2.136999853	102.1071815	-0.631357908
2.137999853	102.0511818	-0.89832145
2.138999853	101.9671822	-0.881686568
2.139999853	101.9111824	-0.797398329
2.140999852	101.8271828	-0.710968316
2.141999852	101.771183	-0.85539943
2.142999852	101.6871834	-0.760403812
2.143999852	101.6311836	-0.611603975
2.144999852	101.547184	-0.874918222
2.145999852	101.4911842	-0.896706998
2.146999852	101.4071846	-0.812680602
2.147999852	101.3511848	-0.811987996
2.148999852	101.2671852	-0.819374979
2.149999852	101.2111855	-0.772875845
2.150999852	101.1271858	-0.820532799
2.151999852	101.0711861	-0.904901505
2.152999852	100.9871864	-0.90276593
2.153999852	100.9311867	-0.775018036
2.154999851	100.847187	-0.84977144
2.155999851	100.7911873	-0.852552295
2.156999851	100.7071877	-0.637221694
2.157999851	100.6511879	-0.552552402
2.158999851	100.5671883	-0.52794075
2.159999851	100.5111885	-0.425702125
2.160999851	100.4271889	-0.320791811
2.161999851	100.3711891	-0.409176946
2.162999851	100.2871895	-0.596818388
2.163999851	100.2311897	-0.54750526
2.164999851	100.1471901	-0.504976273
2.165999851	100.0911903	-0.695222735
2.166999851	100.0071907	-0.870331407
2.167999851	99.95119095	-0.61559236
2.168999851	99.86719131	-0.564271688
2.16999985	99.81119156	-0.716230929
2.17099985	99.72719193	-0.621380925
2.17199985	99.67119217	-0.466568649
2.17299985	99.58719254	-0.641832054
2.17399985	99.53119278	-0.857140064
2.17499985	99.44719315	-0.696356118
2.17599985	99.39119339	-0.707739294
2.17699985	99.30719376	-0.908225
2.17799985	99.251194	-0.960288465
2.17899985	99.16717529	-0.913968563
2.17999985	99.11117554	-0.996277213
2.18099985	99.0271759	-1.164077282
2.18199985	98.97117615	-1.096153975
2.18299985	98.88717651	-0.828930378
2.183999849	98.83117676	-0.550846815
2.184999849	98.74717712	-0.62644881
2.185999849	98.69117737	-0.640876353
2.186999849	98.60717773	-0.553126991
2.187999849	98.55117798	-0.86813271
2.188999849	98.46717834	-0.769873023
2.189999849	98.41117859	-0.816919684
2.190999849	98.32717896	-0.86227715
2.191999849	98.2711792	-0.919407487
2.192999849	98.18717957	-0.868958592
2.193999849	98.13117981	-0.859877229
2.194999849	98.04718018	-1.04075563
2.195999849	97.99118042	-0.931440771
2.196999849	97.90718079	-0.810678065
2.197999849	97.85118103	-0.818491459
2.198999848	97.7671814	-0.826713204
2.199999848	97.71118164	-0.543310523
2.200999848	97.62718201	-0.621981859
2.201999848	97.57118225	-0.803459585
2.202999848	97.48718262	-0.878192067
2.203999848	97.43118286	-0.760908484
2.204999848	97.34718323	-0.751768827
2.205999848	97.29118347	-0.866692662
2.206999848	97.20718384	-0.648095846
2.207999848	97.15118408	-0.406063318
2.208999848	97.06718445	-0.497393578
2.209999848	97.01118469	-0.636355281
2.210999848	96.92718506	-0.444435388
2.211999848	96.8711853	-0.457854569
2.212999847	96.78718567	-0.610985219
2.213999847	96.73118591	-0.61501956
2.214999847	96.64718628	-0.434666812
2.215999847	96.59118652	-0.570360899
2.216999847	96.50718689	-0.651443601
2.217999847	96.45118713	-0.698420048
2.218999847	96.3671875	-0.648829222
2.219999847	96.31118774	-0.83227855
2.220999847	96.22718811	-0.827759027
2.221999847	96.17118835	-0.907571852
2.222999847	96.08718872	-0.763207436
2.223999847	96.03118896	-1.090288877
2.224999847	95.94718933	-0.993858516
2.225999847	95.89118958	-0.885600567
2.226999847	95.80718994	-0.871327579
2.227999846	95.75119019	-0.948681355
2.228999846	95.66719055	-0.836835623
2.229999846	95.6111908	-0.896997869
2.230999846	95.52719116	-0.799578011
2.231999846	95.47119141	-0.624247491
2.232999846	95.38719177	-0.547546327
2.233999846	95.33119202	-0.75905937
2.234999846	95.24719238	-0.881732047
2.235999846	95.19119263	-0.909155786
2.236999846	95.10719299	-0.810002089
2.237999846	95.05119324	-0.979122818
2.238999846	94.9671936	-0.957684219
2.239999846	94.91119385	-0.812592924
2.240999846	94.82719421	-0.848129272
2.241999845	94.77119446	-0.918869257
2.242999845	94.68717575	-0.738348842
2.243999845	94.63117599	-0.614410937
2.244999845	94.54717636	-0.819802344
2.245999845	94.49117661	-0.794445872
2.246999845	94.40717697	-0.666501284
2.247999845	94.35117722	-0.737693906
2.248999845	94.26717758	-0.976618528
2.249999845	94.21117783	-0.95440799
2.250999845	94.12717819	-0.851384401
2.251999845	94.07117844	-0.86613369
2.252999845	93.9871788	-0.89296627
2.253999845	93.93117905	-0.649841428
2.254999845	93.84717941	-0.462771058
2.255999845	93.79117966	-0.351464719
2.256999844	93.70718002	-0.292277604
2.257999844	93.65118027	-0.338662237
2.258999844	93.56718063	-0.44565016
2.259999844	93.51118088	-0.540672243
2.260999844	93.42718124	-0.611670852
2.261999844	93.37118149	-0.668150187
2.262999844	93.28718185	-0.725421071
2.263999844	93.2311821	-0.682668567
2.264999844	93.14718246	-0.731949985
2.265999844	93.09118271	-0.667642355
2.266999844	93.00718307	-0.836146653
2.267999844	92.95118332	-0.865208685
2.268999844	92.86718369	-0.832293868
2.269999844	92.81118393	-0.8368029
2.270999843	92.7271843	-0.654441595
2.271999843	92.67118454	-0.62485826
2.272999843	92.58718491	-0.796328783
2.273999843	92.53118515	-0.961422443
2.274999843	92.44718552	-0.854563951
2.275999843	92.39118576	-0.815654874
2.276999843	92.30718613	-1.083005309
2.277999843	92.25118637	-1.115695
2.278999843	92.16718674	-0.80150497
2.279999843	92.11118698	-0.711697876
2.280999843	92.02718735	-0.805429935
2.281999843	91.97118759	-0.808092237
2.282999843	91.88718796	-0.661714971
2.283999843	91.8311882	-0.784417152
2.284999843	91.74718857	-0.782684684
2.285999842	91.69118881	-0.786239982
2.286999842	91.60718918	-0.634986341
2.287999842	91.55118942	-0.946232259
2.288999842	91.46718979	-0.816778898
2.289999842	91.41119003	-0.752895772
2.290999842	91.3271904	-0.83086884
2.291999842	91.27119064	-0.893366218
2.292999842	91.18719101	-0.874146581
2.293999842	91.13119125	-0.767909706
2.294999842	91.04719162	-0.878657699
2.295999842	90.99119186	-0.916818261
2.296999842	90.90719223	-0.835534394
2.297999842	90.85119247	-0.757048547
2.298999842	90.76719284	-0.722414851
2.299999841	90.71119308	-0.525528014
2.300999841	90.62719345	-0.518661499
2.301999841	90.5711937	-0.579697311
2.302999841	90.48719406	-0.450244695
2.303999841	90.43119431	-0.336645335
2.304999841	90.3471756	-0.440418303
2.305999841	90.29117584	-0.506633997
2.306999841	90.20717621	-0.651290357
2.307999841	90.15117645	-0.560765088
2.308999841	90.06717682	-0.737755299
2.309999841	90.01117706	-0.799624562
2.310999841	89.92717743	-0.604056597
2.311999841	89.87117767	-0.633600175
2.312999841	89.78717804	-0.670236528
2.313999841	89.73117828	-0.648472846
2.31499984	89.64717865	-0.546026051
2.31599984	89.59117889	-0.669267476
2.31699984	89.50717926	-0.835594177
2.31799984	89.4511795	-0.670292437
2.31899984	89.36717987	-0.705948651
2.31999984	89.31118011	-0.998176694
2.32099984	89.22718048	-1.070759058
2.32199984	89.17118073	-0.990340471
2.32299984	89.08718109	-1.018080711
2.32399984	89.03118134	-1.077018142
2.32499984	88.9471817	-1.010579467
2.32599984	88.89118195	-0.739557981
2.32699984	88.80718231	-0.637498498
2.32799984	88.75118256	-0.644253314
2.328999839	88.66718292	-0.580113232
2.329999839	88.61118317	-0.673806667
2.330999839	88.52718353	-0.864372373
2.331999839	88.47118378	-0.756810427
2.332999839	88.38718414	-0.753060699
2.333999839	88.33118439	-0.915091991
2.334999839	88.24718475	-0.827988148
2.335999839	88.191185	-0.912499726
2.336999839	88.10718536	-0.947856784
2.337999839	88.05118561	-0.945494771
2.338999839	87.96718597	-0.934429705
2.339999839	87.91118622	-0.736153543
2.340999839	87.82718658	-0.784679949
2.341999839	87.77118683	-0.800422847
2.342999839	87.68718719	-0.569177747
2.343999838	87.63118744	-0.675210297
2.344999838	87.54718781	-0.849399447
2.345999838	87.49118805	-0.877144396
2.346999838	87.40718842	-0.866918027
2.347999838	87.35118866	-0.723173857
2.348999838	87.26718903	-0.649388194
2.349999838	87.21118927	-0.636844695
2.350999838	87.12718964	-0.40864104
2.351999838	87.07118988	-0.644826174
2.352999838	86.98719025	-0.624061406
2.353999838	86.93119049	-0.415976524
2.354999838	86.84719086	-0.525170624
2.355999838	86.7911911	-0.666010559
2.356999838	86.70719147	-0.616032481
2.357999837	86.65119171	-0.444977462
2.358999837	86.56719208	-0.43252176
2.359999837	86.51119232	-0.717592657
2.360999837	86.42719269	-0.698042572
2.361999837	86.37119293	-0.732906163
2.362999837	86.2871933	-0.823034346
2.363999837	86.23119354	-0.874984145
2.364999837	86.14719391	-0.924186885
2.365999837	86.09119415	-0.865451276
2.366999837	86.00719452	-1.083624721
2.367999837	85.95119476	-0.85436976
2.368999837	85.86717606	-0.82491076
2.369999837	85.8111763	-0.884277225
2.370999837	85.72717667	-0.96848464
2.371999837	85.67117691	-0.823024035
2.372999836	85.58717728	-0.811284602
2.373999836	85.53117752	-0.787432373
2.374999836	85.44717789	-0.609303176
2.375999836	85.39117813	-0.61977911
2.376999836	85.3071785	-0.85167557
2.377999836	85.25117874	-0.882744372
2.378999836	85.16717911	-0.890959799
2.379999836	85.11117935	-0.908564746
2.380999836	85.02717972	-1.100484967
2.381999836	84.97117996	-0.891862512
2.382999836	84.88718033	-0.653200209
2.383999836	84.83118057	-0.717040181
2.384999836	84.74718094	-0.843086183
2.385999836	84.69118118	-0.721281528
2.386999835	84.60718155	-0.715369523
2.387999835	84.55118179	-0.827785194
2.388999835	84.46718216	-0.838027656
2.389999835	84.4111824	-0.692530394
2.390999835	84.32718277	-0.818560183
2.391999835	84.27118301	-1.06671226
2.392999835	84.18718338	-0.999244809
2.393999835	84.13118362	-0.79330498
2.394999835	84.04718399	-0.906341076
2.395999835	83.99118423	-0.963227272
2.396999835	83.9071846	-0.544987202
2.397999835	83.85118484	-0.40479508
2.398999835	83.76718521	-0.387117505
2.399999835	83.71118546	-0.350411505
2.400999835	83.62718582	-0.2809892
2.401999834	83.57118607	-0.464168966
2.402999834	83.48718643	-0.592442691
2.403999834	83.43118668	-0.577712297
2.404999834	83.34718704	-0.633450985
2.405999834	83.29118729	-0.673410714
2.406999834	83.20718765	-0.704408228
2.407999834	83.1511879	-0.68613565
2.408999834	83.06718826	-0.818000853
2.409999834	83.01118851	-0.946490526
2.410999834	82.92718887	-0.717125773
2.411999834	82.87118912	-0.774337173
2.412999834	82.78718948	-0.766510665
2.413999834	82.73118973	-0.580987394
2.414999834	82.64719009	-0.698529243
2.415999833	82.59119034	-0.798677087
2.416999833	82.5071907	-0.930647969
2.417999833	82.45119095	-0.967132747
2.418999833	82.36719131	-0.937433422
2.419999833	82.31119156	-1.021604061
2.420999833	82.22719193	-0.906715572
2.421999833	82.17119217	-0.737781405
2.422999833	82.08719254	-0.709912837
