Zeit1	Lauf1Units	Lauf1mm	Zeit2	Lauf2Units	Lauf2mm	Zeit3	Lauf3Units	Lauf3mm
1.108799945	4181659	79.75881577	0.739199981	2546432	48.56933594			
1.109999945	4171173	79.55881119	0.739999981	2532451	48.30266953			
1.111199945	4160687	79.35880661	0.740799981	2518470	48.03600311			
1.112399945	4150201	79.15880203	0.741599981	2504489	47.7693367			
1.113599945	4139716	78.95881653	0.742399981	2490508	47.50267029			
1.114799945	4129230	78.75881195	0.743199981	2476527	47.23600388			
1.115999945	4118744	78.55880737	0.743999981	2462546	46.96933746			
1.117199945	4108258	78.3588028	0.744799981	2448565	46.70267105			
1.118399945	4097773	78.15881729	0.745599981	2434584	46.43600464			
1.119599945	4087287	77.95881271	0.746399981	2420603	46.16933823			
1.120799945	4076801	77.75880814	0.747199981	2406622	45.90267181			
1.121999944	4066315	77.55880356	0.747999981	2392641	45.6360054			
1.123199944	4055830	77.35881805	0.748799981	2378660	45.36933899			
1.124399944	4045344	77.15881348	0.749599981	2364679	45.10267258			
1.125599944	4034858	76.9588089	0.750399981	2350698	44.83600616			
1.126799944	4024372	76.75880432	0.751199981	2336717	44.56933975			
1.127999944	4013887	76.55881882	0.751999981	2322736	44.30267334			
1.129199944	4003401	76.35881424	0.752799981	2308755	44.03600693			
1.130399944	3992915	76.15880966	0.753599981	2294774	43.76934052			
1.131599944	3982429	75.95880508	0.754399981	2280793	43.5026741			
1.132799944	3971944	75.75881958	0.755199981	2266812	43.23600769			
1.133999944	3961458	75.558815	0.755999981	2252831	42.96934128			
1.135199944	3950972	75.35881042	0.756799981	2238850	42.70267487			
1.136399944	3940486	75.15880585	0.757599981	2224869	42.43600845			
1.137599944	3930001	74.95882034	0.758399981	2210888	42.16934204			
1.138799944	3919515	74.75881577	0.759199981	2196907	41.90267563			
1.139999944	3909029	74.55881119	0.759999981	2182926	41.63600922			
1.141199943	3898543	74.35880661	0.760799981	2168945	41.3693428			
1.142399943	3888057	74.15880203	0.761599981	2154964	41.10267639			
1.143599943	3877572	73.95881653	0.762399981	2140983	40.83600998			
1.144799943	3867086	73.75881195	0.763199981	2127002	40.56934357			
1.145999943	3856600	73.55880737	0.763999981	2113021	40.30267715			
1.147199943	3846114	73.3588028	0.764799981	2099040	40.03601074			
1.148399943	3835629	73.15881729	0.765599981	2085059	39.76934433			
1.149599943	3825143	72.95881271	0.766399981	2071078	39.50267792			
1.150799943	3814657	72.75880814	0.767199981	2057097	39.23601151			
1.151999943	3804171	72.55880356	0.767999981	2043116	38.96934509			
1.153199943	3793686	72.35881805	0.768799981	2029135	38.70267868			
1.154399943	3783200	72.15881348	0.769599981	2015154	38.43601227			
1.155599943	3772714	71.9588089	0.770399981	2001173	38.16934586			
1.156799943	3762228	71.75880432	0.771199981	1987192	37.90267944			
1.157999943	3751743	71.55881882	0.77199998	1973211	37.63601303			
1.159199943	3741257	71.35881424	0.77279998	1959230	37.36934662			
1.160399943	3730771	71.15880966	0.77359998	1945249	37.10268021			
1.161599942	3720285	70.95880508	0.77439998	1931268	36.83601379			
1.162799942	3709800	70.75881958	0.77519998	1917287	36.56934738			
1.163999942	3699314	70.558815	0.77599998	1903306	36.30268097			
1.165199942	3688828	70.35881042	0.77679998	1889325	36.03601456			
1.166399942	3678342	70.15880585	0.77759998	1875344	35.76934814			
1.167599942	3667857	69.95882034	0.77839998	1861363	35.50268173			
1.168799942	3657371	69.75881577	0.77919998	1847382	35.23601532			
1.169999942	3646885	69.55881119	0.77999998	1833401	34.96934891			
1.171199942	3636399	69.35880661	0.78079998	1819420	34.7026825			
1.172399942	3625913	69.15880203	0.78159998	1805439	34.43601608			
1.173599942	3615428	68.95881653	0.78239998	1791458	34.16934967			
1.174799942	3604942	68.75881195	0.78319998	1777477	33.90268326			
1.175999942	3594456	68.55880737	0.78399998	1763496	33.63601685			
1.177199942	3583970	68.3588028	0.78479998	1749515	33.36935043			
1.178399942	3573485	68.15881729	0.78559998	1735533	33.10266495			
1.179599942	3562999	67.95881271	0.78639998	1721552	32.83599854			
1.180799942	3552513	67.75880814	0.78719998	1707571	32.56933212			
1.181999941	3542027	67.55880356	0.78799998	1693590	32.30266571			
1.183199941	3531542	67.35881805	0.78879998	1679609	32.0359993			
1.184399941	3521056	67.15881348	0.78959998	1665628	31.76933289			
1.185599941	3510570	66.9588089	0.79039998	1651647	31.50266647			
1.186799941	3500084	66.75880432	0.79119998	1637666	31.23600006			
1.187999941	3489599	66.55881882	0.79199998	1623685	30.96933365			
1.189199941	3479113	66.35881424	0.79279998	1609704	30.70266724			
1.190399941	3468627	66.15880966	0.79359998	1595723	30.43600082			
1.191599941	3458141	65.95880508	0.79439998	1581742	30.16933441			
1.192799941	3447656	65.75881958	0.79519998	1567761	29.902668			
1.193999941	3437170	65.558815	0.79599998	1553780	29.63600159			
1.195199941	3426684	65.35881042	0.79679998	1539799	29.36933517			
1.196399941	3416198	65.15880585	0.79759998	1525818	29.10266876			
1.197599941	3405713	64.95882034	0.79839998	1511837	28.83600235			
1.198799941	3395227	64.75881577	0.79919998	1497856	28.56933594			
1.199999941	3384741	64.55881119	0.79999998	1483875	28.30266953			
1.201199941	3374255	64.35880661	0.80079998	1469894	28.03600311			
1.20239994	3363770	64.15882111	0.80159998	1455913	27.7693367			
1.20359994	3353284	63.95881653	0.80239998	1441932	27.50267029			
1.20479994	3342798	63.75881195	0.80319998	1427951	27.23600388			
1.20599994	3332312	63.55880737	0.80399998	1413970	26.96933746			
1.20719994	3321826	63.3588028	0.80479998	1399989	26.70267105			
1.20839994	3311341	63.15881729	0.80559998	1386008	26.43600464			
1.20959994	3300855	62.95881271	0.80639998	1372027	26.16933823			
1.21079994	3290369	62.75880814	0.80719998	1358046	25.90267181			
1.21199994	3279883	62.55880356	0.80799998	1344065	25.6360054			
1.21319994	3269398	62.35881805	0.80879998	1330084	25.36933899			
1.21439994	3258912	62.15881348	0.80959998	1316103	25.10267258			
1.21559994	3248426	61.9588089	0.81039998	1302122	24.83600616			
1.21679994	3237940	61.75880432	0.81119998	1288141	24.56933975			
1.21799994	3227455	61.55881882	0.811999979	1274160	24.30267334			
1.21919994	3216969	61.35881424	0.812799979	1260179	24.03600693			
1.22039994	3206483	61.15880966	0.813599979	1246198	23.76934052			
1.22159994	3195997	60.95880508	0.814399979	1232217	23.5026741			
1.222799939	3185512	60.75881958	0.815199979	1218236	23.23600769			
1.223999939	3175026	60.558815	0.815999979	1204255	22.96934128			
1.225199939	3164540	60.35881042	0.816799979	1190274	22.70267487			
1.226399939	3154054	60.15880585	0.817599979	1176293	22.43600845			
1.227599939	3143569	59.95882034	0.818399979	1162312	22.16934204			
1.228799939	3133083	59.75881577	0.819199979	1148331	21.90267563			
1.229999939	3122597	59.55881119	0.819999979	1134350	21.63600922			
1.231199939	3112111	59.35880661	0.820799979	1120369	21.3693428			
1.232399939	3101626	59.15882111	0.821599979	1106388	21.10267639			
1.233599939	3091140	58.95881653	0.822399979	1092407	20.83600998			
1.234799939	3080654	58.75881195	0.823199979	1078426	20.56934357			
1.235999939	3070168	58.55880737	0.823999979	1064445	20.30267715			
1.237199939	3059682	58.3588028	0.824799979	1050464	20.03601074			
1.238399939	3049197	58.15881729	0.825599979	1036483	19.76934433			
1.239599939	3038711	57.95881271	0.826399979	1022502	19.50267792			
1.240799939	3028225	57.75880814	0.827199979	1008521	19.23601151			
1.241999939	3017739	57.55880356	0.827999979	994540	18.96934509			
1.243199938	3007254	57.35881805	0.828799979	980559	18.70267868			
1.244399938	2996768	57.15881348	0.829599979	966578	18.43601227			
1.245599938	2986282	56.9588089	0.830399979	952597	18.16934586			
1.246799938	2975796	56.75880432	0.831199979	938616	17.90267944			
1.247999938	2965311	56.55881882	0.831999979	924635	17.63601303			
1.249199938	2954825	56.35881424	0.832799979	910654	17.36934662			
1.250399938	2944339	56.15880966	0.833599979	896673	17.10268021			
1.251599938	2933853	55.95880508	0.834399979	882692	16.83601379			
1.252799938	2923368	55.75881958	0.835199979	868711	16.56934738			
1.253999938	2912882	55.558815	0.835999979	854730	16.30268097			
1.255199938	2902396	55.35881042	0.836799979	840749	16.03601456			
1.256399938	2891910	55.15880585	0.837599979	826768	15.76934814			
1.257599938	2881425	54.95882034	0.838399979	812787	15.50268173			
1.258799938	2870939	54.75881577	0.839199979	798806	15.23601532			
1.259999938	2860453	54.55881119	0.839999979	784825	14.96934891			
1.261199938	2849967	54.35880661	0.840799979	770844	14.7026825			
1.262399937	2839482	54.15882111	0.841599979	756863	14.43601608			
1.263599937	2828996	53.95881653	0.842399979	742882	14.16934967			
1.264799937	2818510	53.75881195	0.843199979	728901	13.90268326			
1.265999937	2808024	53.55880737	0.843999979	714920	13.63601685			
1.267199937	2797538	53.3588028	0.844799979	700939	13.36935043			
1.268399937	2787053	53.15881729	0.845599979	686958	13.10268402			
1.269599937	2776567	52.95881271	0.846399979	672977	12.83601761			
1.270799937	2766081	52.75880814	0.847199979	658996	12.5693512			
1.271999937	2755595	52.55880356	0.847999979	645015	12.30268478			
1.273199937	2745110	52.35881805	0.848799979	631033	12.0359993			
1.274399937	2734624	52.15881348	0.849599979	617052	11.76933289			
1.275599937	2724138	51.9588089	0.850399979	603071	11.50266647			
1.276799937	2713652	51.75880432	0.851199978	589090	11.23600006			
1.277999937	2703167	51.55881882	0.851999978	575109	10.96933365			
1.279199937	2692681	51.35881424	0.852799978	561128	10.70266724			
1.280399937	2682195	51.15880966	0.853599978	547147	10.43600082			
1.281599937	2671709	50.95880508	0.854399978	533166	10.16933441			
1.282799936	2661224	50.75881958	0.855199978	519185	9.902667999			
1.283999936	2650738	50.558815	0.855999978	505204	9.636001587			
1.285199936	2640252	50.35881042	0.856799978	491223	9.369335175			
1.286399936	2629766	50.15880585	0.857599978	477242	9.102668762			
1.287599936	2619281	49.95882034	0.858399978	463261	8.83600235			
1.288799936	2608795	49.75881577	0.859199978	449280	8.569335938			
1.289999936	2598309	49.55881119	0.859999978	435299	8.302669525			
1.291199936	2587823	49.35880661	0.860799978	421318	8.036003113			
1.292399936	2577338	49.15882111	0.861599978	407337	7.7693367			
1.293599936	2566852	48.95881653	0.862399978	393356	7.502670288			
1.294799936	2556366	48.75881195	0.863199978	379375	7.236003876			
1.295999936	2545880	48.55880737	0.863999978	365394	6.969337463			
1.297199936	2535395	48.35882187	0.864799978	351413	6.702671051			
1.298399936	2524909	48.15881729	0.865599978	337432	6.436004639			
1.299599936	2514423	47.95881271	0.866399978	323451	6.169338226			
1.300799936	2503937	47.75880814	0.867199978	309470	5.902671814			
1.301999936	2493451	47.55880356	0.867999978	295489	5.636005402			
1.303199935	2482966	47.35881805	0.868799978	281508	5.369338989			
1.304399935	2472480	47.15881348	0.869599978	267539	5.102901459			
1.305599935	2461994	46.9588089	0.870399978	253619	4.837398529			
1.306799935	2451508	46.75880432	0.871199978	239787	4.573574066			
1.307999935	2441023	46.55881882	0.871999978	226080	4.312133789			
1.309199935	2430537	46.35881424	0.872799978	212538	4.053840637			
1.310399935	2420051	46.15880966	0.873599978	199199	3.799419403			
1.311599935	2409565	45.95880508	0.874399978	186103	3.549633026			
1.312799935	2399080	45.75881958	0.875199978	173287	3.305187225			
1.313999935	2388594	45.558815	0.875999978	160791	3.06684494			
1.315199935	2378108	45.35881042	0.876799978	148653	2.835330963			
1.316399935	2367622	45.15880585	0.877599978	136913	2.611408234			
1.317599935	2357137	44.95882034	0.878399978	125608	2.395782471			
1.318799935	2346651	44.75881577	0.879199978	114777	2.18919754			
1.319999935	2336165	44.55881119	0.879999978	104448	1.9921875			
1.321199935	2325679	44.35880661	0.880799978	94622	1.804771423			
1.322399935	2315194	44.15882111	0.881599978	85299	1.62694931			
1.323599934	2304708	43.95881653	0.882399978	76479	1.458721161			
1.324799934	2294222	43.75881195	0.883199978	68163	1.300106049			
1.325999934	2283736	43.55880737	0.883999978	60350	1.1510849			
1.327199934	2273251	43.35882187	0.884799978	53040	1.011657715			
1.328399934	2262765	43.15881729	0.885599978	46234	0.881843567			
1.329599934	2252279	42.95881271	0.886399978	39931	0.761623383			
1.330799934	2241793	42.75880814	0.887199978	34132	0.651016235			
1.331999934	2231307	42.55880356	0.887999978	28835	0.549983978			
1.333199934	2220822	42.35881805	0.888799978	24042	0.458564758			
1.334399934	2210336	42.15881348	0.889599978	19752	0.376739502			
1.335599934	2199850	41.9588089	0.890399978	15966	0.304527283			
1.336799934	2189364	41.75880432	0.891199977	12682	0.241889954			
1.337999934	2178879	41.55881882	0.891999977	9881	0.188465118			
1.339199934	2168393	41.35881424	0.892799977	7527	0.143566132			
1.340399934	2157907	41.15880966	0.893599977	5580	0.106430054			
1.341599934	2147421	40.95880508	0.894399977	4001	0.076313019			
1.342799934	2136936	40.75881958	0.895199977	2753	0.052509308			
1.343999933	2126450	40.558815	0.895999977	1796	0.034255981			
1.345199933	2115964	40.35881042	0.896799977	1091	0.020809174			
1.346399933	2105478	40.15880585	0.897599977	600	0.011444092			
1.347599933	2094993	39.95882034	0.898399977	284	0.00541687			
1.348799933	2084507	39.75881577	0.899199977	105	0.002002716			
1.349999933	2074021	39.55881119	0.899999977	23	0.00043869			
1.351199933	2063535	39.35880661	0.900799977	1	1.90735E-05			
1.352399933	2053050	39.15882111	0.901599977	0	0			
1.353599933	2042564	38.95881653	0.902399977	0	0			
1.354799933	2032078	38.75881195	0.903199977	0	0			
1.355999933	2021592	38.55880737	0.903999977	0	0			
1.357199933	2011107	38.35882187	0.904799977	0	0			
1.358399933	2000621	38.15881729	0.905599977	0	0			
1.359599933	1990135	37.95881271	0.906399977	0	0			
1.360799933	1979649	37.75880814	0.907199977	0	0			
1.361999933	1969163	37.55880356	0.907999977	0	0			
1.363199933	1958678	37.35881805	0.908799977	0	0			
1.364399932	1948192	37.15881348	0.909599977	0	0			
1.365599932	1937706	36.9588089	0.910399977	0	0			
1.366799932	1927220	36.75880432	0.911199977	0	0			
1.367999932	1916735	36.55881882	0.911999977	0	0			
1.369199932	1906249	36.35881424	0.912799977	0	0			
1.370399932	1895763	36.15880966	0.913599977	0	0			
1.371599932	1885277	35.95880508	0.914399977	0	0			
1.372799932	1874792	35.75881958	0.915199977	0	0			
1.373999932	1864306	35.558815	0.915999977	0	0			
1.375199932	1853820	35.35881042	0.916799977	0	0			
1.376399932	1843334	35.15880585	0.917599977	0	0			
1.377599932	1832849	34.95882034	0.918399977	0	0			
1.378799932	1822363	34.75881577	0.919199977	0	0			
1.379999932	1811877	34.55881119	0.919999977	0	0			
1.381199932	1801391	34.35880661	0.920799977	0	0			
1.382399932	1790906	34.15882111	0.921599977	0	0			
1.383599931	1780420	33.95881653	0.922399977	0	0			
1.384799931	1769934	33.75881195	0.923199977	0	0			
1.385999931	1759448	33.55880737	0.923999977	0	0			
1.387199931	1748963	33.35882187	0.924799977	0	0			
1.388399931	1738477	33.15881729	0.925599977	0	0			
1.389599931	1727991	32.95881271	0.926399977	0	0			
1.390799931	1717505	32.75880814	0.927199977	0	0			
1.391999931	1707020	32.55882263	0.927999977	0	0			
1.393199931	1696534	32.35881805	0.928799977	0	0			
1.394399931	1686048	32.15881348	0.929599977	0	0			
1.395599931	1675562	31.9588089	0.930399976	0	0			
1.396799931	1665076	31.75880432	0.931199976	0	0			
1.397999931	1654591	31.55881882	0.931999976	0	0			
1.399199931	1644105	31.35881424	0.932799976	0	0			
1.400399931	1633619	31.15880966	0.933599976	0	0			
1.401599931	1623133	30.95880508	0.934399976	0	0			
1.402799931	1612648	30.75881958	0.935199976	0	0			
1.40399993	1602162	30.558815	0.935999976	0	0			
1.40519993	1591676	30.35881042	0.936799976	0	0			
1.40639993	1581190	30.15880585	0.937599976	0	0			
1.40759993	1570705	29.95882034	0.938399976	0	0			
1.40879993	1560219	29.75881577	0.939199976	0	0			
1.40999993	1549733	29.55881119	0.939999976	0	0			
1.41119993	1539247	29.35880661	0.940799976	0	0			
1.41239993	1528762	29.15882111	0.941599976	0	0			
1.41359993	1518276	28.95881653	0.942399976	0	0			
1.41479993	1507790	28.75881195	0.943199976	0	0			
1.41599993	1497304	28.55880737	0.943999976	0	0			
1.41719993	1486819	28.35882187	0.944799976	0	0			
1.41839993	1476333	28.15881729	0.945599976	0	0			
1.41959993	1465847	27.95881271	0.946399976	0	0			
1.42079993	1455361	27.75880814	0.947199976	0	0			
1.42199993	1444876	27.55882263	0.947999976	0	0			
1.42319993	1434390	27.35881805	0.948799976	0	0			
1.424399929	1423904	27.15881348	0.949599976	0	0			
1.425599929	1413418	26.9588089						
1.426799929	1402932	26.75880432						
1.427999929	1392447	26.55881882						
1.429199929	1381961	26.35881424						
1.430399929	1371475	26.15880966						
1.431599929	1360989	25.95880508						
1.432799929	1350504	25.75881958						
1.433999929	1340018	25.558815						
1.435199929	1329532	25.35881042						
1.436399929	1319046	25.15880585						
1.437599929	1308561	24.95882034						
1.438799929	1298075	24.75881577						
1.439999929	1287589	24.55881119						
1.441199929	1277103	24.35880661						
1.442399929	1266618	24.15882111						
1.443599929	1256132	23.95881653						
1.444799928	1245646	23.75881195						
1.445999928	1235160	23.55880737						
1.447199928	1224675	23.35882187						
1.448399928	1214189	23.15881729						
1.449599928	1203703	22.95881271						
1.450799928	1193217	22.75880814						
1.451999928	1182732	22.55882263						
1.453199928	1172246	22.35881805						
1.454399928	1161760	22.15881348						
1.455599928	1151274	21.9588089						
1.456799928	1140788	21.75880432						
1.457999928	1130303	21.55881882						
1.459199928	1119817	21.35881424						
1.460399928	1109331	21.15880966						
1.461599928	1098845	20.95880508						
1.462799928	1088360	20.75881958						
1.463999928	1077874	20.558815						
1.465199927	1067388	20.35881042						
1.466399927	1056902	20.15880585						
1.467599927	1046417	19.95882034						
1.468799927	1035931	19.75881577						
1.469999927	1025445	19.55881119						
1.471199927	1014959	19.35880661						
1.472399927	1004474	19.15882111						
1.473599927	993988	18.95881653						
1.474799927	983502	18.75881195						
1.475999927	973016	18.55880737						
1.477199927	962531	18.35882187						
1.478399927	952045	18.15881729						
1.479599927	941559	17.95881271						
1.480799927	931073	17.75880814						
1.481999927	920588	17.55882263						
1.483199927	910102	17.35881805						
1.484399926	899616	17.15881348						
1.485599926	889130	16.9588089						
1.486799926	878644	16.75880432						
1.487999926	868159	16.55881882						
1.489199926	857673	16.35881424						
1.490399926	847187	16.15880966						
1.491599926	836701	15.95880508						
1.492799926	826216	15.75881958						
1.493999926	815730	15.558815						
1.495199926	805244	15.35881042						
1.496399926	794758	15.15880585						
1.497599926	784273	14.95882034						
1.498799926	773787	14.75881577						
1.499999926	763301	14.55881119						
1.501199926	752815	14.35880661						
1.502399926	742330	14.15882111						
1.503599926	731844	13.95881653						
1.504799925	721358	13.75881195						
1.505999925	710872	13.55880737						
1.507199925	700387	13.35882187						
1.508399925	689901	13.15881729						
1.509599925	679415	12.95881271						
1.510799925	668929	12.75880814						
1.511999925	658444	12.55882263						
1.513199925	647958	12.35881805						
1.514399925	637472	12.15881348						
1.515599925	626986	11.9588089						
1.516799925	616501	11.75882339						
1.517999925	606015	11.55881882						
1.519199925	595529	11.35881424						
1.520399925	585043	11.15880966						
1.521599925	574557	10.95880508						
1.522799925	564072	10.75881958						
1.523999925	553586	10.558815						
1.525199924	543100	10.35881042						
1.526399924	532614	10.15880585						
1.527599924	522129	9.958820343						
1.528799924	511643	9.758815765						
1.529999924	501157	9.558811188						
1.531199924	490671	9.35880661						
1.532399924	480186	9.158821106						
1.533599924	469700	8.958816528						
1.534799924	459214	8.758811951						
1.535999924	448728	8.558807373						
1.537199924	438243	8.358821869						
1.538399924	427757	8.158817291						
1.539599924	417271	7.958812714						
1.540799924	406785	7.758808136						
1.541999924	396300	7.558822632						
1.543199924	385814	7.358818054						
1.544399924	375328	7.158813477						
1.545599923	364842	6.958808899						
1.546799923	354357	6.758823395						
1.547999923	343871	6.558818817						
1.549199923	333385	6.35881424						
1.550399923	322899	6.158809662						
1.551599923	312413	5.958805084						
1.552799923	301928	5.75881958						
1.553999923	291442	5.558815002						
1.555199923	280956	5.358810425						
1.556399923	270470	5.158805847						
1.557599923	259985	4.958820343						
1.558799923	249499	4.758815765						
1.559999923	239013	4.558811188						
1.561199923	228527	4.35880661						
1.562399923	218042	4.158821106						
1.563599923	207556	3.958816528						
1.564799923	197070	3.758811951						
1.565999922	186584	3.558807373						
1.567199922	176099	3.358821869						
1.568399922	165613	3.158817291						
1.569599922	155127	2.958812714						
1.570799922	144641	2.758808136						
1.571999922	134156	2.558822632						
1.573199922	123670	2.358818054						
1.574399922	113184	2.158813477						
1.575599922	102698	1.958808899						
1.576799922	92213	1.758823395						
1.577999922	81761	1.559467316						
1.579199922	71462	1.36302948						
1.580399922	61447	1.172008514						
1.581599922	51846	0.988883972						
1.582799922	42790	0.81615448						
1.583999922	34410	0.656318665						
1.585199922	26835	0.511837006						
1.586399921	20198	0.385246277						
1.587599921	14625	0.278949738						
1.588799921	10166	0.193901062						
1.589999921	6720	0.128173828						
1.591199921	4157	0.079288483						
1.592399921	2346	0.044746399						
1.593599921	1156	0.02204895						
1.594799921	457	0.008716583						
1.595999921	119	0.002269745						
1.597199921	9	0.000171661						
1.598399921	0	0						
1.599599921	0	0						
1.600799921	0	0						
1.601999921	0	0						
1.603199921	0	0						
1.604399921	0	0						
1.60559992	0	0						
1.60679992	0	0						
1.60799992	0	0						
1.60919992	0	0						
1.61039992	0	0						
1.61159992	0	0						
1.61279992	0	0						
1.61399992	0	0						
1.61519992	0	0						
1.61639992	0	0						
1.61759992	0	0						
1.61879992	0	0						
1.61999992	0	0						
1.62119992	0	0						
1.62239992	0	0						
1.62359992	0	0						
1.62479992	0	0						
1.625999919	0	0						
1.627199919	0	0						
1.628399919	0	0						
1.629599919	0	0						
1.630799919	0	0						
1.631999919	0	0						
1.633199919	0	0						
1.634399919	0	0						
1.635599919	0	0						
1.636799919	0	0						
1.637999919	0	0						
1.639199919	0	0						
1.640399919	0	0						
1.641599919	0	0						
1.642799919	0	0						
1.643999919	0	0						
1.645199919	0	0						
1.646399918	0	0						
1.647599918	0	0						
1.648799918	0	0						
