%	Kombinierte Traces		NCA 4	p=10						
Zeit	Drehmoment	Standardabweichung_Drehmoment	Geschwindigkeit	StandardabweichungGeschwindigkeit	Position	StandardabweichungPosition	lag_error	Standardabweichunglag_error	Positions_differenz	StandardabweichungPositions_differenz
0.939199976	22.26159592	0.470079866	-25.81146075	0.936391696	46.18473053	0.061153859	0.04059018	0.0027799	-0.025683782	0.00456565
0.939999976	20.86762515	0.483156043	-22.74065676	0.875722461	45.98882567	0.054207601	0.037839441	0.002861309	-0.023383532	0.00429065
0.940799976	19.58942194	0.454506666	-19.90283941	0.811166327	45.815809	0.047687779	0.034506109	0.002657624	-0.021187674	0.004249517
0.941599976	18.12745177	0.615034962	-17.2713611	0.747407554	45.66426583	0.041577438	0.030714855	0.00257012	-0.019262152	0.004134586
0.942399976	16.39251815	0.637729005	-14.85417325	0.681736721	45.5327689	0.035893518	0.02679328	0.002334	-0.017528433	0.004404083
0.943199976	14.80575094	0.58563891	-12.64648418	0.625175358	45.41988769	0.030624799	0.023087468	0.002433703	-0.015930786	0.004306578
0.943999976	13.39355283	0.538521118	-10.62440311	0.57440628	45.32421076	0.025771281	0.019629947	0.002415864	-0.014582378	0.004293677
0.944799976	12.05677579	0.492505556	-8.775585975	0.525353483	45.24431085	0.02133875	0.016969486	0.002662835	-0.012906171	0.004320837
0.945599976	10.76035782	0.486317714	-7.095412839	0.47401665	45.17875419	0.017332664	0.014327985	0.002741678	-0.011619751	0.004142309
0.946399976	9.435689566	0.460177806	-5.587408255	0.423555727	45.12614196	0.013730153	0.011572436	0.002572914	-0.010785027	0.004091866
0.947199976	8.099377029	0.443392278	-4.262302381	0.371232991	45.08503752	0.010554497	0.008956609	0.002482033	-0.010153421	0.004062131
0.947999976	6.804194091	0.429321028	-3.121077178	0.320298321	45.05401971	0.007799394	0.00701074	0.002457617	-0.009260594	0.004098518
0.948799976	5.573574489	0.405665848	-2.158825287	0.270856342	45.03164867	0.005460174	0.005196363	0.002326601	-0.008670294	0.004089322
0.949599976	4.381902128	0.391008456	-1.368503909	0.222951096	45.01653491	0.003540661	0.003748817	0.00221148	-0.008117624	0.004009557
0.950399976	3.213212495	0.378883598	-0.746619049	0.173668708	45.00722597	0.002037173	0.00233246	0.001967098	-0.007878491	0.004019636
0.951199976	2.040280724	0.369805326	-0.29541626	0.124761065	45.00231977	0.000953749	0.001200974	0.001895158	-0.007626487	0.004039383
0.951999976	0.872230724	0.362986123	-0.015384002	0.072823566	45.00038903	0.000284345	0.000110755	0.001842628	-0.007547832	0.004033228
0.952799976	-0.224371455	0.338426217	0.082600276	0.024934476	45.00000972	2.169E-05	-0.000605779	0.001715839	-0.007308148	0.00392385
0.953599976	-0.971870441	0.116527194	0.020500521	0.033268995	45	0	-0.001168791	0.001790422	-0.00737477	0.003981096
0.954399976	-0.863593204	0.116864472	-0.087946449	0.028470712	45	0	-0.001242487	0.001718203	-0.007851141	0.003991334
0.955199976	-0.512079487	0.139898205	-0.14455067	0.013881243	45	0	-0.000321202	0.001808146	-0.007987067	0.00401622
0.955999976	-0.208255233	0.112781072	-0.153245501	0.015135749	45	0	0.001060738	0.001782403	-0.007855234	0.003982245
0.956799976	-0.069076923	0.060467289	-0.130733071	0.02129608	45	0	0.002166201	0.001744496	-0.007892543	0.003989023
0.957599976	-0.042281289	0.048183552	-0.093632667	0.022070355	45	0	0.00312443	0.001620808	-0.007803271	0.003995794
0.958399976	-0.077150308	0.067718098	-0.054935728	0.02024005	45	0	0.003806161	0.001526423	-0.00767312	0.003853946
0.959199976	-0.142085998	0.078394797	-0.02371681	0.016868801	45	0	0.004064115	0.00145844	-0.007684062	0.004004636
0.959999976	-0.220142338	0.07729346	-0.004016025	0.01270877	45	0	0.004229939	0.001356426	-0.007592743	0.004009359
0.960799976	-0.279851863	0.060672958	0.00250747	0.007263512	45	0	0.004322057	0.001350497	-0.007483819	0.003968431
0.961599976	-0.282613962	0.069333209	0.000620797	0.004529212	45	0	0.004303635	0.001336023	-0.007486012	0.004020688
0.962399976	-0.262884871	0.083047844	-0.000839806	0.004915226	45	0	0.004266782	0.001360511	-0.007527234	0.004028892
0.963199976	-0.242609258	0.091973431	0.000181573	0.004459966	45	0	0.004322057	0.001390838	-0.007476576	0.003969493
0.963999976	-0.232618586	0.091212326	0.002233519	0.003946283	45	0	0.004322068	0.001295105	-0.007465217	0.003945695
0.964799976	-0.218908991	0.087420086	0.003775619	0.003571176	45	0	0.004266782	0.001333174	-0.007495447	0.003982287
0.965599976	-0.207981347	0.088491526	0.004073201	0.003151326	45	0	0.004322057	0.001323063	-0.00740802	0.003964631
0.966399976	-0.189947507	0.093087735	0.00395298	0.003057371	45	0	0.004285225	0.001306861	-0.007414756	0.004008559
0.967199976	-0.172593385	0.100068814	0.004365264	0.003113658	45	0	0.004266793	0.001291245	-0.007400316	0.004019811
0.967999976	-0.161607951	0.100936482	0.004712075	0.003761693	45	0	0.004248372	0.0012307	-0.007382586	0.003950683
0.968799976	-0.140739081	0.102455616	0.004985735	0.004725172	45	0	0.004229939	0.001228211	-0.007362354	0.003943428
0.969599976	-0.131071124	0.100695776	0.005935742	0.005503674	45	0	0.004211507	0.001255235	-0.007336173	0.003932354
0.970399975	-0.121389655	0.101026129	0.006558656	0.006250214	45	0	0.004174664	0.001189337	-0.007321149	0.003901581
0.971199975	-0.110280631	0.096168861	0.006538019	0.006885322	45	0	0.004174664	0.001189337	-0.007267881	0.003979068
0.971999975	-0.098552785	0.098137218	0.006846525	0.007241511	45	0	0.004082525	0.001153462	-0.007305792	0.004008605
0.972799975	-0.091272055	0.091025184	0.007147839	0.00719744	45	0	0.004064103	0.001147898	-0.007267212	0.003873494
0.973599975	-0.083849865	0.090038577	0.007236082	0.006817502	45	0	0.003990396	0.001140501	-0.007282777	0.003920832
0.974399975	-0.076371426	0.090068697	0.007738536	0.006588033	45	0	0.003971964	0.001117648	-0.007241391	0.003972981
0.975199975	-0.06703474	0.085375219	0.008646262	0.006753627	45	0	0.00395352	0.001110774	-0.007193808	0.004001579
0.975999975	-0.060833856	0.087232962	0.010179756	0.007530394	45	0	0.003898267	0.001069481	-0.007172559	0.003932932
0.976799975	-0.053892045	0.085569605	0.011825988	0.009309304	45	0	0.003879858	0.001007515	-0.007100898	0.003944736
0.977599975	-0.049736743	0.082150709	0.013129053	0.01015087	45	0	0.003750853	0.000949193	-0.007128834	0.003941138
0.978399975	-0.043677581	0.075833888	0.014164661	0.011028579	45	0	0.003658702	0.000958346	-0.007111127	0.003943107
0.979199975	-0.041987035	0.074432647	0.014813836	0.011482348	45	0	0.003585006	0.0009164	-0.007067992	0.003904713
0.979999975	-0.038070629	0.073053674	0.01484246	0.01120038	45	0	0.003548141	0.000770732	-0.006985917	0.003841708
0.980799975	-0.033829225	0.069642595	0.014206908	0.010483156	45	0	0.003382294	0.000806046	-0.007036233	0.003815589
0.981599975	-0.026363687	0.074187868	0.013910282	0.010067662	45	0	0.003290143	0.000698921	-0.007016811	0.003939242
0.982399975	-0.022253548	0.068361331	0.01398628	0.00990593	45	0	0.003253289	0.000664739	-0.006942575	0.003974219
0.983199975	-0.015387493	0.064925871	0.01445757	0.009714594	45	0	0.003179615	0.000722654	-0.006901852	0.003908509
0.983999975	-0.013319843	0.066939119	0.014465061	0.009214689	45	0	0.002958493	0.000542177	-0.007006217	0.003957602
0.984799975	-0.00598109	0.064381883	0.014384346	0.008674562	45	0	0.002847955	0.0006027	-0.007001173	0.003890034
0.985599975	-0.010178171	0.068375079	0.014086373	0.008657878	45	0	0.00275586	0.000629318	-0.006979068	0.003916706
0.986399975	-0.003562121	0.065816778	0.013458349	0.009181661	45	0	0.002645288	0.000556056	-0.006979777	0.003836215
0.987199975	0.00159904	0.066713418	0.013360758	0.008765276	45	0	0.002553182	0.000550493	-0.006964921	0.003840701
0.987999975	0.002067997	0.06612714	0.013340952	0.008000352	45	0	0.002553193	0.0005493	-0.006857846	0.003939542
0.988799975	0.010137289	0.064168145	0.013325305	0.007292631	45	0	0.002387368	0.000526426	-0.006917108	0.003851148
0.989599975	0.008804041	0.059036976	0.013321692	0.006631535	45	0	0.002239976	0.000526624	-0.006957971	0.003880983
0.990399975	0.009779284	0.065047525	0.012692735	0.006136829	45	0	0.002147837	0.000518758	-0.006946663	0.003832876
0.991199975	0.011747444	0.06159247	0.012114137	0.0061448	45	0	0.002092573	0.000553983	-0.006903292	0.003825745
0.991999975	0.01255828	0.066494786	0.011656243	0.006023479	45	0	0.002000456	0.000484209	-0.006901037	0.003810078
0.992799975	0.014950596	0.062576812	0.011040189	0.006427089	45	0	0.001982034	0.000504775	-0.006829624	0.003853033
0.993599975	0.01684989	0.063542289	0.010709988	0.007190307	45	0	0.001908327	0.000539474	-0.006817501	0.003802908
0.994399975	0.015318308	0.065553284	0.010747339	0.006731644	45	0	0.00181621	0.000574723	-0.006823484	0.003841638
0.995199975	0.015502404	0.066476258	0.010487321	0.005716547	45	0	0.001705649	0.00060199	-0.006848737	0.003845386
0.995999975	0.018592012	0.06161635	0.010054962	0.005362149	45	0	0.001668773	0.000615493	-0.006803617	0.003943511
0.996799975	0.023092327	0.065742064	0.00980741	0.005261507	45	0	0.001631919	0.000655543	-0.006761528	0.003795851
0.997599975	0.023468099	0.068511243	0.009904399	0.005200573	45	0	0.001484504	0.000559863	-0.00683004	0.003937846
0.998399975	0.021276258	0.059620111	0.00977129	0.006305028	45	0	0.001466094	0.000560715	-0.006769103	0.003874714
0.999199975	0.021729273	0.0600112	0.009311894	0.006989655	45	0	0.00131868	0.000508486	-0.006840358	0.003876556
0.999999975	0.022488591	0.066983983	0.008908017	0.006529847	45	0	0.001263394	0.000450429	-0.006822859	0.003898077
1.000799975	0.023300083	0.066546675	0.008453312	0.005304577	45	0	0.00122654	0.000473342	-0.006790633	0.003857903
1.001599975	0.028707267	0.070505982	0.008143036	0.004380845	45	0	0.001208119	0.000501722	-0.006743163	0.003812742
1.002399975	0.030344397	0.067831931	0.007889759	0.004098527	45	0	0.001189697	0.000491956	-0.006697976	0.003820712
1.003199975	0.027577775	0.067161963	0.007884472	0.004780153	45	0	0.001171265	0.000441399	-0.006653509	0.003887933
1.003999975	0.030063284	0.07006909	0.008054943	0.005847292	45	0	0.001079136	0.000364777	-0.006682282	0.003846318
1.004799975	0.02798494	0.063984651	0.008167164	0.00620399	45	0	0.001005429	0.000425678	-0.006691009	0.003810962
1.005599975	0.030155405	0.064816047	0.007830819	0.005610319	45	0	0.000894879	0.000535194	-0.006737793	0.003880651
1.006399975	0.031970565	0.065295322	0.007254518	0.005123732	45	0	0.000876458	0.000478256	-0.006696492	0.003945585
1.007199975	0.028532317	0.067111484	0.006326714	0.004934922	45	0	0.000839616	0.000506443	-0.006679656	0.003855997
1.007999975	0.031373235	0.069339062	0.005253585	0.004700164	45	0	0.00080274	0.000532068	-0.006671582	0.003881254
1.008799975	0.031504317	0.070143578	0.004563231	0.005074014	45	0	0.000747498	0.000562788	-0.006688456	0.003950069
1.009599974	0.032775086	0.06794973	0.00457895	0.004581368	45	0	0.000729055	0.00053813	-0.006671019	0.003881194
1.010399974	0.033007861	0.074313227	0.004993405	0.004038694	45	0	0.000747487	0.000562804	-0.006614018	0.003958029
1.011199974	0.032547293	0.071452946	0.005292203	0.004752938	45	0	0.000636926	0.000504531	-0.00668289	0.003978841
1.011999974	0.031907823	0.071712213	0.005326869	0.005193594	45	0	0.000618516	0.000509551	-0.006658154	0.004033855
1.012799974	0.0322731	0.072908694	0.005018009	0.005103855	45	0	0.000489568	0.000491501	-0.006745469	0.003878379
1.013599974	0.029341726	0.070389933	0.004439209	0.00465618	45	0	0.000434293	0.000489069	-0.006763125	0.003867714
1.014399974	0.031344452	0.070771448	0.003858474	0.003986934	45	0	0.000415849	0.00052338	-0.006749326	0.003827595
1.015199974	0.031100528	0.072355696	0.003353353	0.004315322	45	0	0.000379018	0.000517102	-0.006757643	0.003846
1.015999974	0.028094306	0.072488053	0.002658787	0.005067662	45	0	0.000415872	0.000487377	-0.00669774	0.003819944
1.016799974	0.026375102	0.085457569	0.002467068	0.004656697	44.999991	2.81427E-05	0.00029686	0.000457878	-0.006788261	0.003854306
1.017599974	-0.535350219	0.410141235	-0.018193742	0.022043938	44.99959658	0.000326623	-5.34756E-05	0.000569588	-0.006775103	0.003796118
1.018399974	-2.078561308	0.556106858	-0.158613389	0.075321569	44.99761294	0.001064621	-0.001872373	0.000958352	-0.007272306	0.003914269
1.019199974	-4.015234164	0.649235173	-0.498344234	0.15027563	44.99260956	0.002247612	-0.005108948	0.001148617	-0.008214549	0.00381575
1.019999974	-6.100907074	0.612688129	-1.099669777	0.235598677	44.98314911	0.003871021	-0.008901315	0.00128497	-0.00923601	0.003853983
1.020799974	-7.9244058	0.510299086	-1.966069624	0.311160586	44.96784426	0.005943735	-0.012608657	0.001311156	-0.010477361	0.003872185
1.021599974	-9.351320483	0.413547818	-3.057585037	0.373681789	44.94523678	0.008465352	-0.015387669	0.001236662	-0.011610985	0.003943151
1.022399974	-10.4822299	0.36100998	-4.328397566	0.423480858	44.91391884	0.011423934	-0.017224001	0.001276203	-0.012763654	0.003919525
1.023199974	-11.51845063	0.362203249	-5.745792587	0.466895198	44.87245812	0.014827533	-0.018656006	0.001278517	-0.014303512	0.00367607
1.023999974	-12.63449244	0.427663283	-7.300741025	0.511187759	44.81945182	0.018676005	-0.019577351	0.001377671	-0.015796817	0.003771769
1.024799974	-13.88190816	0.471454997	-9.006673273	0.560776853	44.75345899	0.022973486	-0.020268618	0.001286464	-0.017254398	0.00361539
1.025599974	-15.21286419	0.525823406	-10.87590505	0.612678058	44.67306137	0.027711952	-0.021010239	0.001474389	-0.018814223	0.003622705
1.026399974	-16.64713023	0.547238667	-12.91170399	0.664388323	44.57684571	0.032895229	-0.022266977	0.001713017	-0.020842479	0.003717632
1.027199974	-18.13626905	0.541931139	-15.12619274	0.71885096	44.46337106	0.038527551	-0.023582401	0.002057906	-0.022843913	0.003948284
1.027999974	-19.35118362	0.388370127	-17.52711411	0.775696396	44.33122959	0.044596562	-0.025071088	0.001967091	-0.02498828	0.004073054
1.028799974	-20.29165138	0.393350714	-20.11275669	0.831058195	44.17898718	0.051114621	-0.02644237	0.001968013	-0.027062876	0.004093748
1.029599974	-21.28578827	0.423912004	-22.87609867	0.888507493	44.00522556	0.058073637	-0.028326905	0.002253197	-0.029711757	0.004015926
1.030399974	-22.23871008	0.425515297	-25.81193096	0.95204733	43.80852105	0.065481727	-0.029825982	0.002384097	-0.032000694	0.004175206
1.031199974	-23.16825773	0.436847669	-28.92264233	1.009333911	43.58745539	0.073330786	-0.031662331	0.002378527	-0.034636377	0.003836014
1.031999974	-24.23062908	0.461928759	-32.19630518	1.065903571	43.34060309	0.081632726	-0.03387684	0.002239021	-0.03756143	0.004125153
1.032799974	-25.24595041	0.458365503	-35.64169484	1.111578402	43.06654984	0.09034858	-0.036353598	0.00236295	-0.040593479	0.004215652
1.033599974	-25.84919343	0.351115465	-39.2301807	1.132288002	42.76425344	0.099241818	-0.038575076	0.002167672	-0.043463966	0.004081964
1.034399974	-25.85006037	0.320337674	-42.88279954	1.13610683	42.43349435	0.10812333	-0.040396889	0.002385863	-0.046598197	0.004021194
1.035199974	-25.72813102	0.398877354	-46.53075294	1.13417441	42.07428446	0.117013139	-0.041266162	0.002453819	-0.049577625	0.004358467
1.035999974	-25.58891131	0.379079946	-50.14435887	1.130156057	41.68661693	0.125903073	-0.041330295	0.002301785	-0.052321356	0.003955488
1.036799974	-25.49372849	0.299189988	-53.74239968	1.119778816	41.27049176	0.134793106	-0.041455363	0.002475633	-0.055480931	0.004240652
1.037599974	-25.24507703	0.30659525	-57.32512139	1.10222855	40.82600432	0.14357105	-0.040868104	0.002226649	-0.058286674	0.003930365
1.038399974	-24.34625133	0.41745785	-60.82890061	1.060156875	40.35397692	0.1519453	-0.039498914	0.002373985	-0.061165021	0.004094981
1.039199974	-23.20711273	0.389303417	-64.14732663	0.998551554	39.85581452	0.159874359	-0.036747383	0.002380586	-0.063703426	0.004026574
1.039999974	-22.02446934	0.407067933	-67.25408086	0.925600977	39.33291993	0.167358859	-0.032867298	0.00246724	-0.065888876	0.003943002
1.040799974	-20.85479553	0.397088629	-70.13192778	0.855215873	38.78672186	0.174402524	-0.028388893	0.002348373	-0.06791565	0.003817011
1.041599974	-19.77829638	0.337022674	-72.78128843	0.788364362	38.21865622	0.180988972	-0.023860804	0.002199366	-0.069875138	0.004058269
1.042399974	-18.71312375	0.428219898	-75.21879549	0.72357381	37.63012724	0.187143437	-0.019794906	0.002227234	-0.071960221	0.003734492
1.043199974	-17.34589231	0.46401274	-77.45288388	0.661993739	37.02257768	0.192852575	-0.015744631	0.002037122	-0.073507692	0.003964751
1.043999974	-16.06566663	0.436721111	-79.49263216	0.602955696	36.39742078	0.198112631	-0.01227723	0.002101242	-0.074911764	0.003783476
1.044799974	-14.85958531	0.428281994	-81.34840076	0.547497357	35.7560748	0.202931782	-0.009406956	0.001951598	-0.07611512	0.003540616
1.045599974	-13.68720805	0.44023702	-83.02904712	0.498871102	35.09995479	0.207302571	-0.007535005	0.001970166	-0.077522869	0.003934463
1.046399974	-12.58650803	0.439032707	-84.54780492	0.4508282	34.43051536	0.211231703	-0.005938673	0.002232318	-0.07846956	0.00369847
1.047199974	-11.43536944	0.424380795	-85.90908569	0.400929259	33.74914385	0.214712467	-0.004705994	0.002087976	-0.079225583	0.003412651
1.047999974	-10.32194841	0.413392849	-87.1026584	0.351189538	33.05728624	0.217752311	-0.004090668	0.002191934	-0.080167572	0.003871482
1.048799974	-9.161766898	0.439305759	-88.12595152	0.292834727	32.35635398	0.220351231	-0.003278019	0.002578572	-0.080549233	0.003484227
1.049599973	-8.008561143	0.43491715	-88.97812653	0.240431189	31.64777432	0.222493591	-0.0029797	0.002568921	-0.081127517	0.003433005
1.050399973	-6.521091299	0.619004667	-89.65006213	0.180002592	30.93316384	0.224027561	-0.00234933	0.002178614	-0.081275555	0.003649555
1.051199973	-4.373088148	0.721715276	-90.0633758	0.083356702	30.21487182	0.224708816	-0.001357347	0.002340492	-0.081612904	0.003622922
1.051999973	-1.868070443	0.79473201	-90.12572839	0.06345874	29.49572509	0.22449635	0.001161896	0.002532953	-0.081205763	0.00362381
1.052799973	0.804798246	0.843657766	-89.79593284	0.175760511	28.77858108	0.223397575	0.004737563	0.002336096	-0.08030419	0.003369132
1.053599973	3.515267012	0.745182108	-89.05822999	0.293605852	28.06617449	0.221509091	0.008214452	0.001823239	-0.079568801	0.00387685
1.054399973	5.540801921	0.555064046	-87.97019325	0.382244796	27.3605505	0.219154234	0.011235224	0.002046493	-0.078293782	0.003740669
1.055199973	7.154872912	0.49790461	-86.63489187	0.447581851	26.66312919	0.216342832	0.012453618	0.001718873	-0.076981895	0.003592395
1.055999973	8.444724785	0.426140813	-85.12730206	0.493732009	25.97536339	0.213090509	0.011818431	0.001842835	-0.075545305	0.003928804
1.056799973	9.463707708	0.370288833	-83.4974764	0.52167573	25.29867496	0.209392741	0.009407423	0.002191164	-0.074227835	0.003626898
1.057599973	10.3863742	0.392401956	-81.78549597	0.544625568	24.63445627	0.205254886	0.005869698	0.001758603	-0.073053111	0.003466932
1.058399973	11.29143736	0.385542448	-80.00449904	0.573218997	23.98415871	0.200667899	0.002628098	0.001907624	-0.071449336	0.003894346
1.059199973	12.43396266	0.46314455	-78.12604076	0.608504975	23.34920055	0.195640009	-0.000165784	0.001719151	-0.070052855	0.003545632
1.059999973	13.79228153	0.50156358	-76.10963857	0.658434302	22.73100367	0.190166679	-0.001365411	0.00140407	-0.068141779	0.003343399
1.060799973	15.25511995	0.562761764	-73.93497841	0.710193572	22.13097266	0.184245082	-0.001501078	0.001249708	-0.066453067	0.003566885
1.061599973	17.03477444	0.660201569	-71.56918522	0.766467817	21.55055352	0.177882607	5.78068E-05	0.001569534	-0.064369822	0.003343748
1.062399973	18.78733286	0.553969854	-68.99347557	0.839604037	20.99116991	0.171071032	0.003020637	0.001842123	-0.061932797	0.003599839
1.063199973	20.10842194	0.496670992	-66.21153576	0.903503459	20.45422968	0.16382317	0.006691361	0.002237855	-0.059590694	0.00335318
1.063999973	21.41303372	0.504648038	-63.21500994	0.96843638	19.94116513	0.156129921	0.011276768	0.002393947	-0.056881753	0.003357268
1.064799973	22.69663098	0.515446189	-60.00608264	1.036300687	19.45339131	0.147983954	0.01602552	0.0025907	-0.054248092	0.003271632
1.065599973	23.88725328	0.469882359	-56.61467678	1.094415809	18.99234196	0.139400888	0.021289119	0.002678146	-0.051201171	0.003377927
1.066399973	24.81878194	0.330860199	-53.05568738	1.128403521	18.5592475	0.130543825	0.026614981	0.002383882	-0.048067545	0.003331454
1.067199973	25.16270731	0.39944814	-49.3951524	1.137357377	18.15458334	0.121653834	0.031187853	0.002403415	-0.045034336	0.003534678
1.067999973	25.24046531	0.465507457	-45.72124236	1.142740272	17.77837681	0.112763952	0.034881815	0.002692045	-0.04191461	0.003279664
1.068799973	25.17551401	0.369508406	-42.07330639	1.141377644	17.43062793	0.103874208	0.037512766	0.002725575	-0.039030353	0.003366334
1.069599973	25.03090175	0.448122465	-38.45757934	1.12200434	17.11132445	0.094992919	0.039780778	0.002647141	-0.035955844	0.003717016
1.070399973	24.95697147	0.328029955	-34.85352657	1.109662186	16.82044335	0.08614457	0.041743432	0.002713579	-0.032766945	0.003227668
1.071199973	24.21312264	0.497337205	-31.29326651	1.074980065	16.55748475	0.077614005	0.042538314	0.002723555	-0.029928988	0.003335619
1.071999973	23.09650716	0.476458519	-27.87628267	1.032035535	16.32114482	0.069537343	0.04216569	0.002959371	-0.027043729	0.003613104
1.072799973	21.73480012	0.535173582	-24.65535765	0.971832282	16.11002616	0.06189698	0.040031719	0.003013369	-0.024714774	0.003631487
1.073599973	20.37070339	0.507092824	-21.6739887	0.906798908	15.92270509	0.054701188	0.036924636	0.0033439	-0.022546649	0.003176919
1.074399973	19.08467645	0.573531039	-18.91605953	0.839157978	15.75774247	0.047951036	0.033503736	0.002914534	-0.020362566	0.003081756
1.075199973	17.45911271	0.69887156	-16.36393722	0.759253148	15.61373549	0.041645451	0.029598889	0.002525234	-0.018568022	0.003119618
1.075999973	15.78219919	0.649455967	-14.02614487	0.685181893	15.4892432	0.035789141	0.025887866	0.002520431	-0.016761293	0.003139364
1.076799973	14.28031133	0.588279955	-11.88646504	0.625250053	15.38284734	0.0303738	0.022182235	0.002613091	-0.015371268	0.003314802
1.077599973	12.89702655	0.504775378	-9.924926542	0.576331422	15.29313465	0.025403001	0.019159418	0.002544709	-0.01376747	0.00326277
1.078399973	11.56960908	0.470350197	-8.134950665	0.529017701	15.21867464	0.020876706	0.016336566	0.002829778	-0.012392694	0.003434317
1.079199973	10.25134569	0.471642548	-6.516038553	0.480999355	15.15802995	0.016792618	0.013875197	0.002773877	-0.011024453	0.003243902
1.079999973	8.923319673	0.467294704	-5.074273019	0.42910434	15.10981326	0.01315658	0.010905147	0.00252685	-0.010496288	0.003075382
1.080799973	7.590614454	0.456628699	-3.818261097	0.375438085	15.07257857	0.009961476	0.008583168	0.0026043	-0.009691479	0.003057385
1.081599973	6.327771997	0.448031593	-2.744268242	0.319870177	15.04490043	0.00721919	0.006665576	0.002648581	-0.008914594	0.003044806
1.082399973	5.119276614	0.422716844	-1.84626723	0.26657119	15.0253573	0.004905903	0.005056116	0.002487559	-0.008260304	0.002964781
1.083199973	3.94226291	0.404273352	-1.118347397	0.214202836	15.0125356	0.003053909	0.003603238	0.002346763	-0.007833602	0.002987527
1.083999973	2.764646969	0.378961774	-0.56018445	0.161710159	15.00500517	0.001634164	0.002339745	0.002100763	-0.00752995	0.002902626
1.084799973	1.603514336	0.375885197	-0.172003456	0.109489809	15.00134918	0.000663685	0.001206137	0.002104409	-0.007352059	0.002915495
1.085599973	0.450840159	0.348654799	0.042097948	0.053984433	15.00014755	0.000134358	0.000272027	0.001946474	-0.007172278	0.002933097
1.086399973	-0.606565838	0.307633246	0.075930249	0.024773121	15	0	-0.000523869	0.001943489	-0.007110924	0.002885656
1.087199973	-1.008900176	0.083565924	-0.018587856	0.038020362	15	0	-0.000892405	0.001958949	-0.007253255	0.002884798
1.087999973	-0.756709468	0.148103245	-0.113866709	0.023651325	15	0	-0.000542301	0.00198968	-0.007579327	0.002972929
1.088799972	-0.397968733	0.143689712	-0.152073338	0.014506227	15	0	0.000526388	0.002088781	-0.007670297	0.002999903
1.089599972	-0.146249339	0.096270653	-0.147236121	0.018390703	15	0	0.00176089	0.001994148	-0.00766969	0.00296154
1.090399972	-0.052138299	0.052177433	-0.117758623	0.022139774	15	0	0.002940128	0.001942095	-0.007542372	0.002984968
1.091199972	-0.048719046	0.055115	-0.078356391	0.022554065	15	0	0.003750898	0.001833858	-0.007484966	0.003025303
1.091999972	-0.092168208	0.071455017	-0.041177385	0.021403044	15	0	0.004174698	0.001643964	-0.007498467	0.002879079
1.092799972	-0.171966606	0.068449637	-0.014104063	0.017295755	15	0	0.004524757	0.001524583	-0.007332007	0.002875296
1.093599972	-0.242986402	0.065075641	0.000213239	0.010986062	15	0	0.004524757	0.001524583	-0.007359712	0.002908372
1.094399972	-0.279348278	0.06478642	0.00296931	0.006178202	15	0	0.004524757	0.001475629	-0.007334605	0.002890459
1.095199972	-0.276411727	0.080694406	0.000706947	0.005424526	15	0	0.004543156	0.001473508	-0.007300174	0.002902933
1.095999972	-0.257080413	0.089927188	-0.000828623	0.004305467	15	0	0.004561611	0.001381271	-0.007284942	0.002833928
1.096799972	-0.233836561	0.093038409	0.000348504	0.004427745	15	0	0.004598465	0.001415651	-0.007249645	0.002874075
1.097599972	-0.221157892	0.092786115	0.002637216	0.00402016	15	0	0.004616875	0.001412797	-0.007215249	0.002961473
1.098399972	-0.20455687	0.093446648	0.004362982	0.003500589	15	0	0.004598453	0.001402912	-0.007201984	0.002957657
1.099199972	-0.19386564	0.099361488	0.004681005	0.002808133	15	0	0.004598453	0.001454031	-0.00716409	0.002924666
1.099999972	-0.173313516	0.104447627	0.004652734	0.003257406	15	0	0.004580021	0.001392191	-0.007145607	0.002913317
1.100799972	-0.153565454	0.107758882	0.004713875	0.003910738	15	0	0.004580032	0.001352091	-0.007109524	0.002967702
1.101599972	-0.138381441	0.105205267	0.005635489	0.00463015	15	0	0.00458001	0.001378942	-0.007068616	0.002871294
1.102399972	-0.122953164	0.10956465	0.006377699	0.00510512	15	0	0.004543167	0.001301651	-0.007057443	0.002881369
1.103199972	-0.11188452	0.106078368	0.007152452	0.006337905	15	0	0.004543156	0.001258361	-0.007002708	0.002876369
1.103999972	-0.104946016	0.102057271	0.0074873	0.007085665	15	0	0.004469494	0.001322393	-0.007017637	0.00297055
1.104799972	-0.095845811	0.094781183	0.007932067	0.007125599	15	0	0.004506336	0.001232666	-0.006918738	0.002888471
1.105599972	-0.08508995	0.091716362	0.008792433	0.007092104	15	0	0.004451039	0.001237448	-0.006906576	0.002975307
1.106399972	-0.076639634	0.091257904	0.010042516	0.007987145	15	0	0.00445105	0.001160465	-0.006829691	0.002930158
1.107199972	-0.067885518	0.082220585	0.011356845	0.009205878	15	0	0.004303624	0.001127082	-0.006890033	0.002912132
1.107999972	-0.06598353	0.079844797	0.01241108	0.010115253	15	0	0.004266793	0.001073682	-0.006829697	0.002923025
1.108799972	-0.056660126	0.078684042	0.013004837	0.009983654	15	0	0.004229928	0.000997394	-0.00676407	0.002930889
1.109599972	-0.049831402	0.078609255	0.013512704	0.010481185	15	0	0.004193108	0.001026663	-0.006693872	0.002950469
1.110399972	-0.041588584	0.075045091	0.014271755	0.01151769	15	0	0.004064126	0.000832049	-0.006711444	0.002933138
