%	Motor: Torque	Motor: Torque	Motor: Torque	Motor: Torque	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component
Zeit	MittelwertMotorTorque	StandardabweichungMotorTorque	minus3sigmaMotorTorque	plus3sigmaMotorTorque	MittelwertActualSpeed	StandardabweichungActualSpeed	minus3sigmaActualSpeed	plus3sigmaActualSpeed	MittelwertSetPosition	StandardabweichungSetPosition	minus3sigmaSetPosition	plus3sigmaSetPosition	MittelwertLagError	StandardabweichungMittelwertLagError	minus3sigmaMittelwertLagError	plus3sigmaMittelwertLagError	MittelwertPositionsDifference	StandardabweichungPositionsDifference	minus3sigmaPositionsDifference	plus3sigmaPositionsDifference	MittelwertStatorCurrent	StandardabweichungStatorCurrent	minus3sigmaStatorCurrent	plus3sigmaStatorCurrent
0.022799999	0.0004109	1.01399E-05	0.000380481	0.00044132	0.001286887	3.90879E-05	0.001169623	0.00140415	5.58491993	0.399951116	4.385066581	6.784773278	0.030850156	0.003495253	0.020364396	0.041335916	0.051087223	0.005344019	0.035055165	0.067119281	0.000677139	2.5401E-05	0.000600936	0.000753342
0.023199999	0.000402937	9.95009E-06	0.000373087	0.000432788	0.00131458	3.81255E-05	0.001200203	0.001428957	5.856597582	0.407962609	4.632709757	7.080485408	0.02930068	0.003315398	0.019354487	0.039246873	0.052138103	0.00566736	0.035136024	0.069140181	0.000658942	2.59682E-05	0.000581038	0.000736847
0.023599999	0.000396142	1.07835E-05	0.000363792	0.000428493	0.001341626	3.69673E-05	0.001230724	0.001452527	6.133973757	0.415768316	4.886668809	7.381278706	0.027902131	0.003125556	0.018525463	0.037278799	0.053362899	0.005214256	0.03772013	0.069005667	0.000642836	2.70126E-05	0.000561798	0.000723873
0.023999999	0.000388551	1.13824E-05	0.000354404	0.000422699	0.001367841	3.59941E-05	0.001259858	0.001475823	6.416909536	0.423360814	5.146827095	7.686991977	0.0262508	0.003248386	0.016505644	0.035995957	0.054298279	0.005270026	0.038488202	0.070108357	0.000625103	2.9533E-05	0.000536504	0.000713702
0.024399999	0.000380744	1.18444E-05	0.00034521	0.000416277	0.001393381	3.47144E-05	0.001289238	0.001497525	6.70525233	0.430731423	5.41305806	7.997446599	0.024376127	0.003445852	0.014038572	0.034713683	0.055008379	0.005603785	0.038197024	0.071819734	0.000606183	2.61142E-05	0.00052784	0.000684525
0.024799999	0.00037273	1.32147E-05	0.000333086	0.000412374	0.001418113	3.36714E-05	0.001317099	0.001519128	6.998848915	0.437869775	5.685239589	8.312458241	0.023001919	0.003243716	0.01327077	0.032733068	0.0561878	0.005368313	0.040082862	0.072292739	0.000588126	3.05478E-05	0.000496483	0.00067977
0.025199999	0.000363468	1.43109E-05	0.000320535	0.0004064	0.001442051	3.22207E-05	0.001345389	0.001538713	7.297538439	0.444775276	5.963212612	8.631864267	0.021072156	0.003615747	0.010224914	0.031919398	0.056789738	0.005389122	0.040622373	0.072957104	0.000565921	2.77482E-05	0.000482676	0.000649166
0.025599999	0.000353393	1.6531E-05	0.0003038	0.000402986	0.001465017	3.11539E-05	0.001371555	0.001558479	7.601152738	0.451434057	6.246850568	8.955454908	0.019380949	0.003544085	0.008748694	0.030013203	0.057575627	0.005563665	0.040884633	0.074266621	0.0005488	3.00821E-05	0.000458554	0.000639046
0.025999999	0.000341611	1.71925E-05	0.000290033	0.000393188	0.001487186	2.97538E-05	0.001397924	0.001576447	7.909523328	0.457840761	6.536001044	9.283045612	0.018050079	0.003074825	0.008825604	0.027274555	0.058659679	0.005655493	0.0416932	0.075626157	0.000526352	2.82071E-05	0.000441731	0.000610973
0.026399999	0.000329875	1.79531E-05	0.000276015	0.000383734	0.001508395	2.85221E-05	0.001422828	0.001593961	8.222470284	0.463990863	6.830497695	9.614442872	0.016414855	0.003428093	0.006130575	0.026699135	0.059346139	0.005499891	0.042846465	0.075845813	0.00050907	2.79886E-05	0.000425104	0.000593036
0.026799999	0.000316856	1.83398E-05	0.000261836	0.000371875	0.001528798	2.72557E-05	0.001447031	0.001610565	8.539816221	0.469875604	7.130189408	9.949443033	0.014587534	0.00343863	0.004271643	0.024903425	0.059788107	0.005578022	0.043054042	0.076522172	0.000488152	3.0611E-05	0.000396319	0.000579985
0.027199999	0.000304197	1.8504E-05	0.000248685	0.000359709	0.001548284	2.58271E-05	0.001470803	0.001625765	8.861374219	0.475493347	7.434894178	10.28785426	0.013407935	0.003004727	0.004393753	0.022422116	0.060762763	0.005711381	0.043628619	0.077896906	0.00046707	2.97702E-05	0.00037776	0.000556381
0.027599999	0.000290177	1.85908E-05	0.000234405	0.00034595	0.001566722	2.45433E-05	0.001493092	0.001640351	9.186955452	0.48083236	7.744458373	10.62945253	0.011823789	0.003036824	0.002713316	0.020934262	0.061294233	0.00567	0.044284233	0.078304234	0.000445873	2.96465E-05	0.000356933	0.000534812
0.027999999	0.000277193	1.83087E-05	0.000222267	0.000332119	0.001584389	2.30612E-05	0.001515205	0.001653573	9.516364415	0.485891745	8.058689181	10.97403965	0.010341293	0.003269989	0.000531328	0.020151259	0.061765496	0.005736358	0.044556421	0.07897457	0.000425078	2.94428E-05	0.00033675	0.000513406
0.028399999	0.00026459	1.87724E-05	0.000208273	0.000320907	0.001600725	2.18403E-05	0.001535204	0.001666246	9.849404971	0.490664382	8.377411825	11.32139812	0.009283682	0.0028899	0.000613982	0.017953381	0.062609047	0.005893727	0.044927865	0.080290229	0.000405627	2.93627E-05	0.000317539	0.000493715
0.028799999	0.000250676	1.88318E-05	0.00019418	0.000307171	0.001616518	2.03035E-05	0.001555607	0.001677428	10.18587526	0.495148088	8.700430994	11.67131952	0.008075468	0.003180907	-0.001467254	0.01761819	0.063147806	0.005862886	0.045559149	0.080736462	0.00038367	3.01404E-05	0.000293249	0.000474092
0.029199999	0.000237124	1.94226E-05	0.000178856	0.000295391	0.001630973	1.89964E-05	0.001573984	0.001687962	10.52557151	0.499335524	9.027564933	12.02357808	0.006658575	0.003026735	-0.002421629	0.015738779	0.063382251	0.005985245	0.045426514	0.081337987	0.000361378	3.1512E-05	0.000266842	0.000455914
0.029599999	0.000223241	1.95161E-05	0.000164693	0.000281789	0.001644674	1.74199E-05	0.001592415	0.001696934	10.86828645	0.503223286	9.358616593	12.37795631	0.005866926	0.002675123	-0.002158444	0.013892295	0.064149323	0.005966374	0.046250201	0.082048444	0.00034047	3.09795E-05	0.000247531	0.000433409
0.029999999	0.000209552	1.99845E-05	0.000149599	0.000269506	0.001657192	1.60924E-05	0.001608915	0.001705469	11.21380901	0.506808921	9.693382251	12.73423578	0.004806215	0.002853374	-0.003753908	0.013366338	0.0645029	0.006054022	0.046340834	0.082664966	0.000318877	3.24159E-05	0.000221629	0.000416125
0.030399999	0.000195682	1.98115E-05	0.000136248	0.000255117	0.001668775	1.45078E-05	0.001625251	0.001712298	11.56192398	0.510085498	10.03166749	13.09218047	0.003800166	0.002681087	-0.004243096	0.011843427	0.064824151	0.006044706	0.046690034	0.082958269	0.000296355	3.13292E-05	0.000202367	0.000390343
0.030799999	0.00018204	1.98829E-05	0.000122391	0.000241688	0.001679373	1.31646E-05	0.001639879	0.001718866	11.91241519	0.513053946	10.37325335	13.45157703	0.003283864	0.002497562	-0.004208823	0.01077655	0.065497361	0.006248801	0.046750958	0.084243765	0.000275802	3.21353E-05	0.000179396	0.000372208
0.031199999	0.000167078	2.03809E-05	0.000105935	0.000228221	0.00168888	1.16142E-05	0.001654038	0.001723723	12.26506869	0.515711228	10.71793501	13.81220237	0.002306542	0.002690661	-0.00576544	0.010378525	0.065638321	0.006248399	0.046893124	0.084383518	0.000250424	3.22963E-05	0.000153536	0.000347313
0.031599999	0.000153167	2.00011E-05	9.31634E-05	0.00021317	0.001697344	1.00946E-05	0.00166706	0.001727628	12.61965942	0.518051941	11.0655036	14.17381525	0.001575693	0.002570184	-0.006134859	0.009286244	0.06587975	0.00632279	0.046911379	0.08484812	0.000229945	3.14358E-05	0.000135638	0.000324252
0.031999999	0.000139008	2.0718E-05	7.68539E-05	0.000201162	0.001704665	8.71437E-06	0.001678522	0.001730808	12.97596582	0.520075432	11.41573952	14.53619211	0.001048046	0.002399016	-0.006149002	0.008245095	0.066244952	0.006576379	0.046515816	0.085974088	0.000206937	3.26898E-05	0.000108868	0.000305007
0.032399999	0.00012426	2.01615E-05	6.37756E-05	0.000184745	0.00171101	7.15948E-06	0.001689532	0.001732489	13.33376884	0.521781002	11.76842584	14.89911185	0.000434754	0.002280345	-0.006406282	0.00727579	0.066375879	0.006153801	0.047914477	0.084837281	0.000183175	3.24004E-05	8.59741E-05	0.000280377
0.032799999	0.00010985	2.08957E-05	4.71629E-05	0.000172537	0.001716076	5.82805E-06	0.001698591	0.00173356	13.69283772	0.523163912	12.12334598	15.26232945	-0.000196623	0.002405916	-0.007414372	0.007021126	0.066384745	0.006536207	0.046776125	0.085993365	0.000161427	3.33213E-05	6.14634E-05	0.000261391
0.033199999	9.54021E-05	2.04994E-05	3.39039E-05	0.0001569	0.001720361	4.29077E-06	0.001707488	0.001733233	14.05294895	0.52422558	12.48027221	15.62562569	-0.00045401	0.002119267	-0.00681181	0.005903791	0.066634603	0.006410117	0.047404253	0.085864953	0.000139293	3.16715E-05	4.42784E-05	0.000234308
0.033599999	8.11964E-05	2.10677E-05	1.79932E-05	0.0001444	0.00172339	3.043E-06	0.001714261	0.001732519	14.4138724	0.524964408	12.83897918	15.98876562	-0.001118313	0.002318123	-0.008072681	0.005836056	0.066374379	0.006505618	0.046857523	0.085891234	0.000116287	3.41713E-05	1.37727E-05	0.000218801
0.033999999	6.63247E-05	2.08516E-05	3.76992E-06	0.00012888	0.001725427	1.97715E-06	0.001719496	0.001731359	14.775383	0.525377441	13.19925067	16.35151532	-0.001278549	0.002410365	-0.008509643	0.005952546	0.066519283	0.006677726	0.046486104	0.086552462	9.24417E-05	3.36916E-05	-8.63319E-06	0.000193517
0.034399999	5.10048E-05	2.13708E-05	-1.31077E-05	0.000115117	0.001726396	1.68326E-06	0.001721346	0.001731445	15.13724931	0.525467324	13.56084734	16.71365128	-0.001635411	0.002202701	-0.008243514	0.004972693	0.066356527	0.006440717	0.047034377	0.085678678	6.80296E-05	3.4148E-05	-3.44144E-05	0.000170474
0.034799999	3.67431E-05	2.14306E-05	-2.75487E-05	0.000101035	0.001726285	2.63756E-06	0.001718372	0.001734197	15.4992431	0.525232733	13.9235449	17.0749413	-0.002076404	0.002289732	-0.0089456	0.004792791	0.066039659	0.006731673	0.045844641	0.086234677	4.64771E-05	3.3791E-05	-5.4896E-05	0.00014785
0.035199999	2.21045E-05	2.20256E-05	-4.39722E-05	8.81812E-05	0.001725129	3.9122E-06	0.001713392	0.001736865	15.86113485	0.5246756	14.28710805	17.43516165	-0.002000654	0.002100537	-0.008302264	0.004300956	0.066122321	0.006631202	0.046228716	0.086015925	2.27817E-05	3.53007E-05	-8.31205E-05	0.000128684
0.035599999	5.93481E-06	2.1591E-05	-5.88381E-05	7.07077E-05	0.001722896	5.24111E-06	0.001707173	0.001738619	16.22269662	0.52379285	14.65131807	17.79407517	-0.002255866	0.002331301	-0.009249768	0.004738037	0.065825405	0.006784072	0.045473188	0.086177622	-3.23372E-06	3.37624E-05	-0.000104521	9.80534E-05
0.035999999	-8.53154E-06	2.23514E-05	-7.55859E-05	5.85228E-05	0.001719629	6.66186E-06	0.001699643	0.001739614	16.58369827	0.522587734	15.01593507	18.15146148	-0.002647776	0.002222955	-0.009316643	0.00402109	0.06528856	0.006706715	0.045168414	0.085408707	-2.46858E-05	3.64971E-05	-0.000134177	8.48053E-05
0.036399999	-2.39012E-05	2.25794E-05	-9.16394E-05	4.38369E-05	0.00171521	8.14621E-06	0.001690771	0.001739649	16.94390996	0.521060313	15.38072903	18.5070909	-0.002558344	0.002230739	-0.009250561	0.004133873	0.065179449	0.007120491	0.043817977	0.08654092	-4.97025E-05	3.54146E-05	-0.000155946	5.65412E-05
0.036799999	-3.89592E-05	2.32869E-05	-0.00010882	3.09016E-05	0.001709861	9.67113E-06	0.001680848	0.001738875	17.30310758	0.519214023	15.74546551	18.86074965	-0.002768605	0.002263778	-0.00955994	0.004022731	0.064700811	0.006812795	0.044262426	0.085139195	-7.34027E-05	3.68658E-05	-0.000184	3.71947E-05
0.037199999	-5.54887E-05	2.2718E-05	-0.000123643	1.26653E-05	0.001703404	1.09894E-05	0.001670436	0.001736372	17.66106319	0.517047481	16.10992075	19.21220564	-0.003081882	0.00222786	-0.009765461	0.003601697	0.064072681	0.007120818	0.042710227	0.085435135	-0.000100338	3.54201E-05	-0.000206598	5.92234E-06
0.037599999	-7.05422E-05	2.31958E-05	-0.00014013	-9.54825E-07	0.001695941	1.26847E-05	0.001657887	0.001733995	18.01754983	0.514567213	16.47384819	19.56125147	-0.002877327	0.002233646	-0.009578264	0.00382361	0.063910354	0.007275378	0.042084219	0.085736489	-0.000121928	3.78537E-05	-0.000235489	-8.36734E-06
0.037999999	-8.62529E-05	2.37237E-05	-0.000157424	-1.50819E-05	0.001687416	1.40006E-05	0.001645414	0.001729418	18.37234497	0.511771319	16.83703101	19.90765893	-0.003111375	0.002081055	-0.009354541	0.003131791	0.063278203	0.00693143	0.042483912	0.084072494	-0.000147358	3.74678E-05	-0.000259762	-3.4955E-05
0.038399999	-0.0001024	2.4071E-05	-0.000174613	-3.01873E-05	0.001677883	1.56763E-05	0.001630854	0.001724912	18.72522545	0.508665454	17.19922909	20.25122181	-0.003160146	0.002409855	-0.010389712	0.00406942	0.062786667	0.007524855	0.040212102	0.085361233	-0.000174292	3.89356E-05	-0.000291099	-5.74853E-05
0.038799999	-0.000118497	2.33265E-05	-0.000188476	-4.85176E-05	0.001667161	1.70387E-05	0.001616044	0.001718277	19.07597287	0.505249422	17.56022461	20.59172114	-0.003081408	0.002086296	-0.009340295	0.003177479	0.062384675	0.007165556	0.040888008	0.083881342	-0.000198601	3.58952E-05	-0.000306287	-9.09157E-05
0.039199999	-0.000134929	2.37138E-05	-0.000206071	-6.3788E-05	0.001655547	1.86381E-05	0.001599633	0.001711461	19.42436473	0.501531875	17.9197691	20.92896035	-0.003451721	0.002018198	-0.009506314	0.002602873	0.061491499	0.007270972	0.039678581	0.083304416	-0.000224906	3.82486E-05	-0.000339652	-0.000110161
0.039599999	-0.000150208	2.3241E-05	-0.000219932	-8.04853E-05	0.001642739	1.99617E-05	0.001582854	0.001702624	19.77018738	0.497509855	18.27765781	21.26271694	-0.003396817	0.002179797	-0.009936207	0.003142572	0.060962398	0.007610042	0.038132272	0.083792523	-0.000248557	3.6452E-05	-0.000357913	-0.000139202
0.039999999	-0.000165642	2.34433E-05	-0.000235971	-9.53118E-05	0.001629012	2.13929E-05	0.001564833	0.001693191	20.11322912	0.49319125	18.63365537	21.59280287	-0.003358259	0.002128294	-0.009743141	0.003026623	0.060382773	0.007412107	0.038146453	0.082619094	-0.000271971	3.7135E-05	-0.000383376	-0.000160566
0.040399999	-0.000182465	2.31115E-05	-0.000251799	-0.00011313	0.001614287	2.27064E-05	0.001546168	0.001682406	20.4532725	0.488581174	18.98752898	21.91901602	-0.003514548	0.001995026	-0.009499627	0.002470532	0.059549357	0.007467862	0.037145769	0.081952944	-0.000300203	3.73094E-05	-0.000412131	-0.000188275
0.040799999	-0.000197416	2.33776E-05	-0.000267549	-0.000127283	0.001598552	2.41264E-05	0.001526173	0.001670931	20.79011536	0.483681862	19.33906977	22.24116094	-0.003487789	0.002150346	-0.009938827	0.002963249	0.058864658	0.007719803	0.03570525	0.082024066	-0.000321687	3.65693E-05	-0.000431395	-0.000211979
0.041199999	-0.000213243	2.30487E-05	-0.00028239	-0.000144097	0.001581899	2.53423E-05	0.001505872	0.001657926	21.123552	0.478497577	19.68805927	22.55904473	-0.003515487	0.002017707	-0.009568607	0.002537633	0.058081813	0.007396011	0.03589378	0.080269846	-0.000347221	3.67751E-05	-0.000457546	-0.000236896
0.041599999	-0.000228624	2.12328E-05	-0.000292322	-0.000164926	0.001564325	2.65003E-05	0.001484824	0.001643826	21.45337995	0.473036134	20.03427155	22.87248835	-0.003717792	0.001799353	-0.009115852	0.001680268	0.057096956	0.007520433	0.034535656	0.079658256	-0.000371652	3.25529E-05	-0.000469311	-0.000273993
0.041999999	-0.000243243	2.2774E-05	-0.000311565	-0.000174921	0.001545927	2.77328E-05	0.001462728	0.001629125	21.77939955	0.467301493	20.37749507	23.18130403	-0.003788087	0.002144022	-0.010220152	0.002643978	0.056224627	0.007828218	0.032739972	0.079709281	-0.000393061	3.87601E-05	-0.000509341	-0.00027678
0.042399999	-0.000258687	2.21799E-05	-0.000325226	-0.000192147	0.001526675	2.87597E-05	0.001440396	0.001612954	22.10141881	0.461299198	20.71752122	23.48531641	-0.003643899	0.002046004	-0.009781913	0.002494114	0.055583812	0.007347484	0.033541359	0.077626265	-0.000418746	3.5684E-05	-0.000525798	-0.000311694
0.042799999	-0.000272632	2.30881E-05	-0.000341896	-0.000203368	0.001506539	3.00727E-05	0.001416321	0.001596757	22.41924731	0.455036102	21.054139	23.78435562	-0.003996154	0.002058247	-0.010170896	0.002178587	0.054455397	0.007671949	0.031439551	0.077471243	-0.000439332	3.6795E-05	-0.000549717	-0.000328948
0.043199999	-0.000288574	2.13648E-05	-0.000352669	-0.000224479	0.001485549	3.09004E-05	0.001392847	0.00157825	22.73269812	0.448518488	21.38714266	24.07825359	-0.004265763	0.002360107	-0.011346083	0.002814557	0.053440762	0.008103394	0.02913058	0.077750944	-0.000465946	3.39412E-05	-0.000567769	-0.000364122
0.043599999	-0.000302957	2.14289E-05	-0.000367244	-0.000238671	0.001463773	3.21896E-05	0.001367204	0.001560342	23.04159069	0.441751954	21.71633483	24.36684655	-0.004308727	0.002401472	-0.011513142	0.002895688	0.052664918	0.007735481	0.029458474	0.075871362	-0.00048729	3.51092E-05	-0.000592618	-0.000381963
0.043999999	-0.000314982	2.10217E-05	-0.000378047	-0.000251917	0.001441219	3.29686E-05	0.001342313	0.001540125	23.34574795	0.434744769	22.04151364	24.64998225	-0.004855086	0.00255368	-0.012516127	0.002805954	0.05143819	0.007732224	0.028241518	0.074634862	-0.000504511	3.79971E-05	-0.000618502	-0.00039052
0.044399999	-0.000329754	2.01119E-05	-0.00039009	-0.000269419	0.001418027	3.41833E-05	0.001315477	0.001520577	23.64499919	0.427505518	22.36248263	24.92751574	-0.005230352	0.002583842	-0.012981878	0.002521174	0.050454679	0.008078288	0.026219815	0.074689542	-0.000532238	3.51713E-05	-0.000637752	-0.000426724
0.044799999	-0.000342878	1.9717E-05	-0.000402029	-0.000283727	0.001393979	3.4996E-05	0.001288991	0.001498967	23.93917529	0.420038721	22.67905912	25.19929145	-0.005536154	0.00304246	-0.014663534	0.003591226	0.049621858	0.008244462	0.024888471	0.074355245	-0.000549796	3.79283E-05	-0.000663581	-0.000436011
0.045199999	-0.000355212	1.83888E-05	-0.000410379	-0.000300046	0.0013693	3.61903E-05	0.001260729	0.001477871	24.22811604	0.412355153	22.99105058	25.4651815	-0.00642221	0.002835744	-0.014929441	0.002085022	0.048301093	0.007837754	0.024787832	0.071814355	-0.00057349	3.96567E-05	-0.00069246	-0.000454519
0.045599999	-0.00036669	1.59821E-05	-0.000414637	-0.000318744	0.001343793	3.7141E-05	0.001232371	0.001455216	24.51166789	0.404460892	23.29828521	25.72505056	-0.007377084	0.00330528	-0.017292926	0.002538757	0.046986682	0.008110943	0.022653852	0.071319512	-0.000594491	3.64233E-05	-0.000703761	-0.000485221
0.045999999	-0.00037711	1.52319E-05	-0.000422805	-0.000331414	0.001317646	3.8077E-05	0.001203415	0.001431877	24.78967603	0.396365231	23.60058034	25.97877172	-0.008306592	0.003471798	-0.018721985	0.002108802	0.045803907	0.008281514	0.020959364	0.070648451	-0.000617984	3.73817E-05	-0.000730129	-0.000505839
0.046399999	-0.000384193	1.44084E-05	-0.000427418	-0.000340968	0.001290896	3.90234E-05	0.001173826	0.001407966	25.06199964	0.388078937	23.89776283	26.22623645	-0.009192227	0.003805161	-0.020607709	0.002223256	0.044737386	0.008211047	0.020104244	0.069370528	-0.000631015	3.684E-05	-0.000741536	-0.000520495
0.046799999	-0.000393525	1.41994E-05	-0.000436123	-0.000350926	0.001263537	3.97502E-05	0.001144286	0.001382787	25.32850107	0.379606899	24.18968037	26.46732176	-0.010415905	0.003620426	-0.021277184	0.000445374	0.043492101	0.0080364	0.0193829	0.067601303	-0.000657385	3.88581E-05	-0.000773959	-0.000540811
0.047199999	-0.000401327	1.55262E-05	-0.000447906	-0.000354749	0.001235517	4.08821E-05	0.001112871	0.001358163	25.5890468	0.37096461	24.47615297	26.70194063	-0.011799872	0.004111185	-0.024133428	0.000533684	0.042157245	0.008471199	0.016743649	0.067570841	-0.00067188	4.11103E-05	-0.000795211	-0.00054855
0.047599999	-0.000409584	1.386E-05	-0.000451165	-0.000368004	0.001206773	4.15407E-05	0.001082151	0.001331395	25.84351603	0.362155816	24.75704858	26.92998348	-0.013094585	0.004446279	-0.026433422	0.000244253	0.041042787	0.008727571	0.014860075	0.0672255	-0.000694896	3.62004E-05	-0.000803498	-0.000586295
0.047999999	-0.000419223	1.48712E-05	-0.000463836	-0.000374609	0.001177459	4.26622E-05	0.001049473	0.001305446	26.09178384	0.353195872	25.03219623	27.15137146	-0.014808639	0.004729353	-0.028996698	-0.000620581	0.039555522	0.00860257	0.013747812	0.065363233	-0.000716891	3.87485E-05	-0.000833137	-0.000600646
0.048399999	-0.000426008	1.23058E-05	-0.000462926	-0.000389091	0.001147408	4.32338E-05	0.001017706	0.001277109	26.333745	0.344091131	25.30147161	27.3660184	-0.01632052	0.004517513	-0.029873058	-0.002767981	0.038336796	0.008472925	0.01291802	0.063755572	-0.000730558	3.00814E-05	-0.000820802	-0.000640314
0.048799999	-0.000432393	1.44569E-05	-0.000475763	-0.000389022	0.001117077	4.42424E-05	0.00098435	0.001249804	26.56929557	0.334854324	25.56473259	27.57385854	-0.018156983	0.00478583	-0.032514474	-0.003799491	0.036829265	0.00870722	0.010707607	0.062950924	-0.000745321	4.10813E-05	-0.000868565	-0.000622077
0.049199999	-0.000438656	1.2942E-05	-0.000477482	-0.00039983	0.00108616	4.47932E-05	0.000951781	0.00122054	26.79833571	0.325496159	25.82184723	27.77482419	-0.019844335	0.004544954	-0.033479196	-0.006209473	0.035537861	0.008634763	0.009633573	0.06144215	-0.000760662	3.17045E-05	-0.000855775	-0.000665548
0.049599999	-0.000445717	1.04147E-05	-0.000476961	-0.000414473	0.001054917	4.54452E-05	0.000918581	0.001191252	27.02078406	0.316027055	26.07270289	27.96886523	-0.021650064	0.004814861	-0.036094648	-0.00720548	0.03418051	0.008582251	0.008433756	0.059927263	-0.000778018	2.92514E-05	-0.000865772	-0.000690263
0.049999999	-0.000451946	1.35523E-05	-0.000492603	-0.000411289	0.001022998	4.58043E-05	0.000885585	0.001160411	27.23655097	0.306460721	26.3171688	28.15593313	-0.023670796	0.004502754	-0.037179059	-0.010162534	0.032641159	0.008343589	0.007610393	0.057671925	-0.000791888	3.98677E-05	-0.000911491	-0.000672285
0.050399999	-0.000457448	1.13264E-05	-0.000491427	-0.000423469	0.000990774	4.65932E-05	0.000850994	0.001130553	27.44557126	0.296808898	26.55514457	28.33599796	-0.025571799	0.004553269	-0.039231607	-0.011911991	0.031217129	0.008247597	0.006474339	0.055959919	-0.000804187	2.9793E-05	-0.000893566	-0.000714808
0.050799999	-0.000462356	1.01078E-05	-0.00049268	-0.000432033	0.000958029	4.68677E-05	0.000817426	0.001098632	27.64777978	0.287083758	26.78652851	28.50903106	-0.0278075	0.00441884	-0.041064018	-0.014550981	0.029428041	0.008420161	0.004167557	0.054688524	-0.000815506	3.21713E-05	-0.00091202	-0.000718992
0.051199999	-0.000467896	1.16666E-05	-0.000502896	-0.000432897	0.000924999	4.73604E-05	0.000782918	0.00106708	27.84311835	0.277293172	27.01123883	28.67499787	-0.029472819	0.004538727	-0.043089001	-0.015856636	0.028172663	0.008533633	0.002571763	0.053773562	-0.000829545	3.24865E-05	-0.000927004	-0.000732085
0.051599999	-0.000471678	9.68695E-06	-0.000500738	-0.000442617	0.0008915	4.79913E-05	0.000747526	0.001035474	28.03154564	0.267456329	27.22917665	28.83391463	-0.031200134	0.004697756	-0.0452934	-0.017106867	0.026750276	0.00859368	0.000969237	0.052531316	-0.000835103	2.61595E-05	-0.000913581	-0.000756624
0.051999999	-0.000472713	1.06006E-05	-0.000504514	-0.000440911	0.000857983	4.81059E-05	0.000713665	0.0010023	28.21301874	0.257583386	27.44026858	28.98576889	-0.032912853	0.004406577	-0.046132583	-0.019693124	0.02526238	0.008594463	-0.000521011	0.05104577	-0.000835472	3.34076E-05	-0.000935694	-0.000735249
0.052399999	-0.000475279	9.36162E-06	-0.000503364	-0.000447194	0.000824302	4.84399E-05	0.000678982	0.000969622	28.38751443	0.247691093	27.64444115	29.13058771	-0.034508808	0.004370505	-0.047620324	-0.021397293	0.023804759	0.008464523	-0.001588812	0.049198329	-0.000843952	2.39073E-05	-0.000915673	-0.00077223
0.052799999	-0.00047821	8.45195E-06	-0.000503565	-0.000452854	0.000790464	4.82646E-05	0.00064567	0.000935257	28.55500984	0.237789432	27.84164155	29.26837814	-0.036169422	0.003803756	-0.047580691	-0.024758154	0.022222087	0.008346024	-0.002815985	0.047260159	-0.000850414	2.61561E-05	-0.000928882	-0.000771945
0.053199999	-0.000478036	8.36295E-06	-0.000503125	-0.000452947	0.00075651	4.84249E-05	0.000611236	0.000901785	28.71549892	0.227893602	28.03181812	29.39917973	-0.037724518	0.003976316	-0.049653466	-0.025795571	0.020594545	0.008647605	-0.005348271	0.04653736	-0.000845783	2.52491E-05	-0.000921531	-0.000770036
0.053599999	-0.000477507	8.44358E-06	-0.000502838	-0.000452176	0.000722561	4.80506E-05	0.000578409	0.000866713	28.86898232	0.218018296	28.21492743	29.5230372	-0.039010325	0.003962949	-0.050899171	-0.02712148	0.019150713	0.00834138	-0.005873427	0.044174854	-0.000845571	2.34391E-05	-0.000915888	-0.000775254
0.053999999	-0.000478368	7.99528E-06	-0.000502354	-0.000454382	0.000688697	4.80138E-05	0.000544656	0.000832739	29.01546987	0.208179054	28.39093271	29.64000703	-0.040178452	0.003679805	-0.051217866	-0.029139038	0.017685026	0.008337139	-0.007326392	0.042696444	-0.000848913	2.29807E-05	-0.000917855	-0.000779971
0.054399999	-0.000478026	8.31495E-06	-0.000502971	-0.000453082	0.000654535	4.7439E-05	0.000512218	0.000796852	29.15498511	0.198388473	28.55981969	29.75015053	-0.041288788	0.003905264	-0.053004579	-0.029572998	0.016146464	0.008497403	-0.009345744	0.041638671	-0.000845706	2.25492E-05	-0.000913353	-0.000778058
0.054799999	-0.000474988	9.39751E-06	-0.000503181	-0.000446796	0.000620595	4.73742E-05	0.000478472	0.000762718	29.28755951	0.188666423	28.72156024	29.85355878	-0.042081404	0.003667658	-0.053084377	-0.03107843	0.014682887	0.008472541	-0.010734738	0.040100511	-0.000835568	2.67284E-05	-0.000915753	-0.000755383
