%	1-10788-38173-A-16.06.2015_P10		Axiales Spiel		
Zeit	Drehmoment	Geschindigkeit	Position	lag_error	Positions_Differenz
0.39999999	-25.4830513	50.36711502	86.6992569	-0.048807114	0.036879629
0.40079999	-25.3771534	46.85211945	87.0860672	-0.052616931	0.03158614
0.40159999	-25.35609436	43.22605515	87.44443893	-0.052655209	0.029876679
0.40239999	-25.94079208	39.59603882	87.77433395	-0.054781092	0.02567336
0.40319999	-25.26390266	35.95937729	88.07579041	-0.056064986	0.021425039
0.40399999	-25.13701439	32.42367935	88.34897995	-0.054354658	0.019959845
0.40479999	-23.56460762	29.00634575	88.59500885	-0.053444486	0.016796663
0.40559999	-22.87125587	25.80900002	88.81528854	-0.051911548	0.014013946
0.40639999	-21.7336235	22.64202881	89.01124954	-0.049309419	0.0111904
0.40719999	-20.0198822	19.7256546	89.18432236	-0.044215373	0.009362102
0.40799999	-18.52310944	17.10771179	89.33589935	-0.039112587	0.007284284
0.40879999	-16.83289528	14.67440224	89.46744919	-0.032578243	0.006789714
0.40959999	-14.98330784	12.41696358	89.58034515	-0.028072097	0.004241467
0.41039999	-13.16688251	10.41320896	89.67603683	-0.023194908	0.002413243
0.41119999	-11.78059006	8.639077187	89.75595474	-0.01750025	0.002405196
0.41199999	-10.60377312	7.038897514	89.82151031	-0.015424495	-0.000161976
0.41279999	-9.589724541	5.600995064	89.87413406	-0.012615017	-0.001026988
0.41359999	-8.586574554	4.296345711	89.91521835	-0.011555399	-0.002913773
0.41439999	-7.480700493	3.130242825	89.94623184	-0.008869336	-0.002848506
0.41519999	-6.169260979	2.12214613	89.96856689	-0.007040412	-0.00354141
0.415999989	-4.736829281	1.310868979	89.98365402	-0.004645567	-0.003549904
0.416799989	-3.479281664	0.685938597	89.99292374	-0.003191611	-0.004191995
0.417599989	-2.237113476	0.242360458	89.99778748	-0.001255488	-0.004050136
0.418399989	-1.043834925	-0.023334719	89.99967575	0.000632319	-0.003632903
0.419199989	0.06857948	-0.104723468	90	0.000965148	-0.004424453
0.419999989	0.767103434	-0.034233436	90	0.002918243	-0.003085285
0.420799989	0.717596114	0.080329023	90	0.002918243	-0.002774149
0.421599989	0.3126522	0.156285971	90	0.000965148	-0.003637671
0.422399989	0.021696275	0.1772383	90	-1.14739E-05	-0.003196299
0.423199989	-0.170452908	0.157229841	90	-0.000988096	-0.002821088
0.423999989	-0.224197105	0.117469132	90	-0.002941191	-0.003700703
0.424799989	-0.221035331	0.070848703	90	-0.002941191	-0.0029926
0.425599989	-0.171270773	0.025410742	90	-0.003917664	-0.003644824
0.426399989	-0.043008376	-0.004511992	90	-0.003917664	-0.003614426
0.427199989	-0.00743341	-0.016459072	90	-0.003917664	-0.003734231
0.427999989	-0.003381719	-0.013405969	90	-0.003917664	-0.003864169
0.428799989	0.001008284	-0.003343131	90	-0.003917664	-0.003925562
0.429599989	-0.003307812	0.005267231	90	-0.003917664	-0.003904104
0.430399989	-0.004321517	0.006597003	90	-0.003917664	-0.003842711
0.431199989	-0.030988097	-0.004868286	90	-0.003917664	-0.003833175
0.431999989	-0.017214155	-0.015484826	90	-0.003917664	-0.003928542
0.432799989	-0.010072001	-0.017703667	90	-0.003917664	-0.004066229
0.433599989	-0.033980861	-0.016016953	90	-0.003917664	-0.004200339
0.434399989	-0.053299531	-0.014263093	90	-0.002941191	-0.003342479
0.435199989	-0.011249101	-0.0126913	90	-0.002941191	-0.003449172
0.435999989	-0.043678071	-0.007517355	90	-0.003917664	-0.004503131
0.436799989	-0.081401929	-0.005471037	90	-0.002941191	-0.003571361
0.437599989	-0.08200258	-0.004169676	90	-0.002941191	-0.003610104
0.438399989	-0.097652271	-0.004134906	90	-0.002941191	-0.003643483
0.439199989	-0.105015241	-0.005650789	90	-0.002941191	-0.00368461
0.439999989	-0.118864566	-0.006639602	90	-0.002941191	-0.003734678
0.440799989	-0.103397325	-0.007493027	90	-0.002941191	-0.003793687
0.441599989	-0.113088168	-0.008589447	90	-0.002941191	-0.003859848
0.442399989	-0.136472732	-0.009840753	90	-0.002941191	-0.00393495
0.443199989	-0.141664699	-0.010989981	90	-0.002941191	-0.004018992
0.443999989	-0.137592763	-0.013296981	90	-0.002941191	-0.00411436
0.444799989	-0.155670002	-0.014847466	90	-0.002941191	-0.004228801
0.445599989	-0.130230844	-0.016900148	90	-0.002941191	-0.004356354
0.446399989	-0.145469442	-0.01661866	90	-0.002941191	-0.004490465
0.447199989	-0.151315734	-0.016181972	90	-0.002941191	-0.004620999
0.447999989	-0.163188979	-0.016061546	90	-0.001964569	-0.003775507
0.448799989	-0.119188167	-0.014806047	90	-0.001964569	-0.003902465
0.449599989	-0.127233431	-0.010406242	90	-0.001964569	-0.004002005
0.450399989	-0.161427915	-0.008035778	90	-0.001964569	-0.004071146
0.451199989	-0.152760059	-0.007049434	90	-0.001964569	-0.004130751
0.451999989	-0.175356805	-0.006801523	90	-0.001964569	-0.004186779
0.452799989	-0.17997317	-0.009887332	90	-0.001964569	-0.004255921
0.453599989	-0.160598546	-0.010564484	90	-0.001964569	-0.004343539
0.454399989	-0.176710114	-0.010029385	90	-0.001964569	-0.004424006
0.455199989	-0.173071906	-0.010601301	90	-0.001964569	-0.00450626
0.455999988	-0.187137738	-0.011475236	90	-0.001964569	-0.004592091
0.456799988	-0.164031476	-0.011976892	90	-0.001964569	-0.004687458
0.457599988	-0.192942157	-0.011775415	90	-0.000988096	-0.003803968
0.458399988	-0.135455027	-0.010011937	90	-0.000988096	-0.003893375
0.459199988	-0.132929906	-0.005682828	90	-0.000988096	-0.00395298
0.459999988	-0.149950534	-0.002255075	90	-0.000988096	-0.003979802
0.460799988	-0.18979004	-0.002031527	90	-0.000988096	-0.003994703
0.461599988	-0.177582771	-0.002455277	90	-0.000988096	-0.004015565
0.462399988	-0.182637468	-0.002071979	90	-0.000988096	-0.00403583
0.463199988	-0.19647935	-0.002848961	90	-0.000988096	-0.0040555
0.463999988	-0.19769074	-0.004760167	90	-0.000988096	-0.004085898
0.464799988	-0.171023637	-0.005457038	90	-0.000988096	-0.00412941
0.465599988	-0.168312266	-0.004820726	90	-0.000988096	-0.004169941
0.466399988	-0.194396704	-0.00426873	90	-0.000988096	-0.004201531
0.467199988	-0.181898966	-0.005221432	90	-0.000988096	-0.00423789
0.467999988	-0.195130393	-0.005839769	90	-0.000988096	-0.004278421
0.468799988	-0.200893044	-0.005580392	90	-0.000988096	-0.004323721
0.469599988	-0.187796891	-0.006001903	90	-0.000988096	-0.004371405
0.470399988	-0.199800074	-0.005525333	90	-0.000988096	-0.004421473
0.471199988	-0.204364449	-0.005458294	90	-0.000988096	-0.00446856
0.471999988	-0.202790797	-0.005230587	90	-0.000988096	-0.00451386
0.472799988	-0.197287694	-0.004955585	90	-0.000988096	-0.004556179
0.473599988	-0.217847526	-0.005366806	90	-0.000988096	-0.004599094
0.474399988	-0.214253023	-0.006668419	90	-0.000988096	-0.004651546
0.475199988	-0.200987369	-0.006414494	90	-0.000988096	-0.004706383
0.475999988	-0.169967905	-0.006584888	90	-1.14739E-05	-0.003783405
0.476799988	-0.15633744	-0.004080967	90	-0.000988096	-0.004804134
0.477599988	-0.220815524	-0.002033886	90	-0.000988096	-0.004820228
0.478399988	-0.243934989	-0.004662659	90	-0.000988096	-0.00484705
0.479199988	-0.220712095	-0.007248396	90	-0.000988096	-0.00489831
0.479999988	-0.227240384	-0.008713856	90	-0.000988096	-0.004963875
0.480799988	-0.211906746	-0.009522566	90	-0.000988096	-0.005038977
0.481599988	-0.209328294	-0.008744232	90	-1.14739E-05	-0.004135072
0.482399988	-0.19881925	-0.006255522	90	-1.14739E-05	-0.004196465
0.483199988	-0.171719581	-0.003212878	90	-1.14739E-05	-0.00423044
0.483999988	-0.055620115	0.002630416	90.00009537	7.74579E-05	-0.004237592
0.484799988	1.202284217	0.076653928	90.00125885	0.001233571	-0.003989637
0.485599988	3.046719074	0.330502331	90.00490189	0.003903151	-0.003319979
0.486399988	5.114286423	0.838180661	90.01245499	0.007556161	-0.002358854
0.487199988	7.035111904	1.613320112	90.02534866	0.011662263	-0.000869632
0.487999988	8.644590378	2.614984274	90.04501343	0.015691124	0.001172721
0.488799988	10.00872993	3.826207161	90.07284164	0.017159611	0.001566261
0.489599988	11.06176567	5.189145088	90.1102829	0.019443578	0.003692061
0.490399988	12.14073849	6.689464569	90.15874863	0.020059897	0.004708618
0.491199988	13.40984154	8.347259521	90.21966934	0.02140779	0.006755143
0.491999988	14.72847176	10.16473866	90.29445648	0.023933854	0.010166615
0.492799988	15.97307873	12.17077827	90.38455963	0.025154504	0.012434274
0.493599988	17.2046051	14.36347771	90.49135208	0.027469418	0.016084015
0.494399988	18.9018383	16.69558334	90.61630249	0.028395173	0.018480867
0.495199987	19.99851608	19.18571091	90.7608223	0.031307763	0.022691339
0.495999987	20.760952	21.85996628	90.92632294	0.03274715	0.025258809
0.496799987	21.80081558	24.71602249	91.11423492	0.036089765	0.029640645
0.497599987	23.26371956	27.74813652	91.32598877	0.041781613	0.036211163
0.498399987	23.83978271	31.04217911	91.56297684	0.047339704	0.042959303
0.499199987	25.41544724	34.49642563	91.82666779	0.052233408	0.049608797
0.499999987	25.64954758	38.13965607	92.11835861	0.056818738	0.056529194
0.500799987	26.19350433	41.80659485	92.43850708	0.063491659	0.06651625
0.501599987	25.94884872	45.44563675	92.78711319	0.069322605	0.076514632
0.502399987	25.79149055	49.14254379	93.16417694	0.073335264	0.085393041
0.503199987	26.07481766	52.80822754	93.56969833	0.075528733	0.093538016
0.503999987	26.04525948	56.50799561	94.00365829	0.068092104	0.093241185
0.504799987	24.62782478	60.03359985	94.46563721	0.06425106	0.097374767
0.505599987	23.30900192	63.42092896	94.95429993	0.056813089	0.098809153
0.506399987	21.98635864	66.55198669	95.46819687	0.050213812	0.101706833
0.507199987	20.7311821	69.46372986	96.00593567	0.042055203	0.103190094
0.507999987	19.70888519	72.07172394	96.56608582	0.035795961	0.105888695
0.508799987	18.85538673	74.53826904	97.1472168	0.028060535	0.106306225
0.509599987	17.36057472	76.74493408	97.74791718	0.024261465	0.109592825
0.510399987	16.33766937	78.84707642	98.36675644	0.01907032	0.110258069
0.511199987	14.94362068	80.7509613	99.00230408	0.013993345	0.110149607
0.511999987	13.7940855	82.49168396	99.65312958	0.011514109	0.111662894
0.512799987	12.64500713	84.09346771	100.3178406	0.011186283	0.114622116
0.513599987	11.75620937	85.51190948	100.9950066	0.007680599	0.113853365
0.514399987	10.50403023	86.75874329	101.683197	0.007386636	0.115853697
0.515199987	9.377429962	87.87162781	102.3809814	0.006928425	0.117281824
0.515999987	8.078297615	88.75016785	103.0869293	0.004882719	0.116892904
0.516799987	6.922818184	89.50957489	103.7996292	0.005659442	0.118946284
0.517599987	4.752705097	90.01032257	104.5170021	0.003318302	0.118042082
0.518399987	2.656059027	90.21199036	105.2363014	0.000934619	0.11797443
0.519199987	-0.244635478	90.02679443	105.9546661	-0.005313754	0.114578754
0.519999987	-3.160391092	89.423172	106.6692543	-0.008506626	0.114460438
0.520799987	-5.331758976	88.42126465	107.3776436	-0.01299588	0.112448782
0.521599987	-7.219884396	87.15487671	108.0783653	-0.018339534	0.107615087
0.522399987	-8.584137917	85.69177246	108.7699509	-0.020101778	0.104441419
0.523199987	-10.01548767	84.07008362	109.4510269	-0.023611449	0.097361952
0.523999987	-10.95430088	82.31877899	110.1201248	-0.028338339	0.087440461
0.524799987	-11.85717583	80.50740051	110.7758331	-0.029846095	0.079813153
0.525599987	-13.53775406	78.56030273	111.4167595	-0.034439918	0.068671256
0.526399987	-14.19508076	76.50668335	112.0414352	-0.037684152	0.059116334
0.527199987	-16.26506233	74.29733276	112.648468	-0.034165047	0.056710094
0.527999987	-17.40291214	71.8868103	113.2364273	-0.029212283	0.056204051
0.528799987	-18.45040131	69.41017151	113.8039017	-0.027178358	0.053524226
0.529599987	-19.791605	66.78085327	114.3494415	-0.025579082	0.051868409
0.530399987	-21.06820869	63.9318161	114.8716354	-0.028768722	0.046606511
0.531199987	-21.73672676	60.95146179	115.369072	-0.029379707	0.045299083
0.531999987	-23.42298889	57.70646286	115.8403206	-0.033717742	0.041499585
0.532799987	-24.92118645	54.23067474	116.283989	-0.037319837	0.038821548
